osmid,y,x,street_count,elevation,highway,railway,ref
5474314478,41.2017987,-8.6446963,3,98.0,,,
5474314509,41.2018172,-8.6458881,3,95.0,,,
5474314511,41.2012393,-8.6456953,3,98.0,,,
5474314514,41.2016574,-8.6458362,3,95.0,,,
5474314516,41.2011596,-8.6460882,1,95.0,,,
5474314826,41.183345,-8.6389488,1,87.0,,,
5474314828,41.1833634,-8.6398913,3,92.0,,,
5474314853,41.1845784,-8.6415309,3,92.0,,,
5474378454,41.1857689,-8.635476,3,94.0,,,
5474378466,41.1840182,-8.6297799,1,91.0,,,
5474378467,41.1840044,-8.6297797,4,91.0,,,
5474378468,41.1838947,-8.6297769,3,91.0,,,
5474378469,41.1840497,-8.6288904,3,95.0,,,
5474378491,41.1804373,-8.6287724,3,92.0,,,
5474378496,41.1871321,-8.6261232,3,103.0,,,
5474378497,41.1868466,-8.6259742,3,103.0,,,
5474378498,41.1870553,-8.6262633,1,103.0,,,
5474378499,41.1870373,-8.6262383,3,103.0,,,
5474378500,41.1871589,-8.6260911,1,103.0,,,
5474378501,41.1874218,-8.6262915,3,103.0,,,
5474378502,41.1875445,-8.6264654,1,101.0,,,
5474378504,41.1867922,-8.6254874,3,103.0,,,
5474378505,41.1875398,-8.6277818,3,103.0,,,
5474378514,41.179759,-8.6277748,3,92.0,,,
5474378515,41.1797213,-8.6281116,3,92.0,,,
5474378516,41.1796797,-8.6284838,3,92.0,,,
5476693905,41.1922625,-8.6584948,3,82.0,,,
5476693911,41.1924766,-8.6579209,3,87.0,,,
5476693913,41.1925539,-8.6579926,3,87.0,,,
5476693918,41.1910652,-8.6600429,3,83.0,,,
5476693919,41.1907353,-8.6597719,3,83.0,,,
5476693920,41.1911942,-8.6596398,3,83.0,,,
5476695568,41.1916277,-8.6582942,3,84.0,,,
5476741635,41.1895708,-8.6598254,3,78.0,,,
5476741637,41.1898937,-8.6605603,3,79.0,,,
5476741638,41.1894024,-8.6601824,4,78.0,,,
5476741639,41.18933,-8.660176,3,78.0,,,
5476741641,41.1892688,-8.6592967,3,78.0,,,
5476746085,41.1844244,-8.6568315,3,75.0,crossing,,
5476746087,41.1844125,-8.6561755,1,81.0,,,
5476746089,41.1848141,-8.6559572,3,81.0,,,
5476746090,41.1848499,-8.6557287,3,81.0,,,
5476746091,41.1848975,-8.6559154,3,81.0,,,
5476746098,41.1848556,-8.6556918,3,81.0,,,
5476746101,41.1849108,-8.6558242,3,81.0,,,
5476828946,41.184034,-8.6512033,1,84.0,,,
5476828953,41.1842682,-8.6511367,1,84.0,,,
5476829025,41.182702,-8.6463411,4,85.0,crossing,,
5476877544,41.180092,-8.6509152,3,85.0,,,
5477995526,41.1815478,-8.6632973,4,73.0,,,
5478142740,41.1908327,-8.6370828,1,92.0,,,
5478142741,41.1909917,-8.6368381,3,92.0,,,
5478142742,41.190565,-8.6367707,1,92.0,,,
5478142743,41.1907296,-8.6365276,3,92.0,,,
5478142744,41.1910475,-8.637259,1,92.0,,,
5478142745,41.1911774,-8.6370558,3,92.0,,,
5478142746,41.1911317,-8.6389288,3,97.0,,,
5478142747,41.1910031,-8.6387522,1,97.0,,,
5478142748,41.1908717,-8.6392718,3,97.0,,,
5478142749,41.1907332,-8.639084,1,97.0,,,
5478142750,41.1904262,-8.6390754,3,97.0,,,
5478142753,41.1915042,-8.6380746,3,97.0,,,
5478142754,41.1915149,-8.6378009,3,97.0,,,
5478142755,41.1910067,-8.639093,3,97.0,,,
5478142756,41.190827,-8.6388585,3,97.0,,,
5478142757,41.1910281,-8.6385913,1,97.0,,,
5478142758,41.1905633,-8.6392248,1,97.0,,,
5478142763,41.1914191,-8.6381162,3,97.0,,,
5478142765,41.1913043,-8.6381054,1,97.0,,,
5478142766,41.1911588,-8.638376,3,97.0,,,
5478142767,41.1910945,-8.6383737,1,97.0,,,
5478142768,41.1911915,-8.6381654,3,97.0,,,
5478519718,41.1813916,-8.6658233,4,61.0,crossing,,
5478521521,41.1820577,-8.6662272,4,61.0,crossing,,
5478521524,41.1821307,-8.6663915,3,61.0,,,
5478521531,41.1822174,-8.6653403,3,61.0,,,
5478669782,41.1910021,-8.6553772,3,83.0,,,
5478669786,41.191113,-8.6530394,3,86.0,crossing,,
5478669788,41.1905252,-8.6551871,4,83.0,crossing,,
5478669789,41.1905577,-8.6549497,3,83.0,crossing,,
5478669801,41.1937431,-8.6557062,3,83.0,,,
5478669802,41.1937498,-8.655902,3,83.0,,,
5478669809,41.1945357,-8.6555815,3,80.0,,,
5478669810,41.1945307,-8.6560856,3,80.0,,,
5478680613,41.1900305,-8.6696195,3,69.0,,,
5478680617,41.1908596,-8.6682251,3,73.0,,,
5478680619,41.1906784,-8.6679161,1,73.0,,,
5481306167,41.1871694,-8.6795534,3,36.0,,,
5481306172,41.1870803,-8.679564,3,36.0,,,
5481306182,41.1871429,-8.6794903,3,36.0,,,
5481455414,41.1839243,-8.6509576,3,84.0,,,
5481456334,41.1840464,-8.6508236,3,84.0,,,
5481456349,41.1835655,-8.650491,3,84.0,,,
5481456350,41.1839503,-8.6505998,4,84.0,,,
5481456351,41.1839456,-8.6506574,3,84.0,,,
5481456352,41.1838923,-8.6505859,3,84.0,,,
5481456364,41.1839958,-8.6506105,3,84.0,,,
5481456368,41.183725,-8.650548,3,84.0,,,
5481456369,41.1838226,-8.6507761,3,84.0,,,
5481456370,41.1836895,-8.6507507,3,84.0,,,
5481456371,41.1835128,-8.6508757,3,84.0,,,
5481456376,41.1836153,-8.651209,3,84.0,,,
5481456386,41.183664,-8.6511858,3,84.0,,,
5481456397,41.1839204,-8.6510123,3,84.0,,,
5481456401,41.1840846,-8.6506307,3,84.0,,,
5481456402,41.184048,-8.6510307,4,84.0,,,
5481456404,41.1840656,-8.6508281,4,84.0,,,
5481456405,41.1842388,-8.6508579,3,84.0,,,
5481456406,41.1842226,-8.6510551,3,84.0,,,
5481456407,41.184214,-8.6511794,1,84.0,,,
5481456408,41.1839621,-8.6504421,1,84.0,,,
5481456410,41.1831945,-8.6525271,3,78.0,,,
5481456415,41.1835453,-8.6525886,3,82.0,,,
5481456420,41.183333,-8.651954,4,83.0,,,
5481456424,41.1837296,-8.6513335,4,84.0,,,
5481456431,41.1837664,-8.6514998,4,84.0,,,
5481456439,41.183618,-8.6524715,3,82.0,,,
5481456440,41.1836942,-8.6523524,3,82.0,,,
5481456446,41.1838043,-8.6516593,4,84.0,,,
5481456450,41.1840029,-8.6517956,3,84.0,,,
5481456452,41.1838303,-8.6517695,3,84.0,,,
5481456455,41.1836788,-8.6520084,3,84.0,,,
5481456462,41.1836395,-8.6524398,3,82.0,,,
5481456463,41.1834644,-8.6519751,4,84.0,,,
5481456464,41.1835891,-8.6519947,4,84.0,,,
5481456465,41.1837536,-8.6522617,3,82.0,,,
5481456570,41.1840497,-8.6518512,1,84.0,,,
5481456602,41.183672,-8.6508507,3,84.0,,,
5481456617,41.1837445,-8.6509877,3,84.0,,,
5486537273,41.1831513,-8.6395033,3,85.0,,,
5494533875,41.1942887,-8.6446309,1,106.0,,,
5494533876,41.1938866,-8.6446107,3,106.0,,,
5494533885,41.1939,-8.6441466,3,106.0,,,
5494533888,41.1910441,-8.6469041,1,102.0,,,
5497751450,41.1906275,-8.6317263,1,103.0,,,
5497774163,41.1838045,-8.6927076,3,13.0,,,
5497774164,41.1832543,-8.6931408,3,13.0,,,
5512489618,41.1840436,-8.6556108,3,81.0,,,
5512495044,41.1845857,-8.6562899,3,75.0,,,
5512495045,41.1845636,-8.6561359,3,81.0,,,
5512495046,41.1848868,-8.6554256,3,81.0,,,
5512564805,41.1834404,-8.6504772,3,84.0,,,
5512564807,41.1833883,-8.6511038,3,84.0,,,
5512564809,41.1832234,-8.6519372,4,83.0,crossing,,
5512612116,41.1885313,-8.6544826,3,80.0,crossing,,
5512613126,41.1866896,-8.654083,3,85.0,crossing,,
5512613130,41.1864821,-8.6552357,3,85.0,,,
5512613137,41.1875525,-8.6553005,4,80.0,,,
5512613151,41.185213,-8.6622739,3,75.0,,,
5512613163,41.1855746,-8.662066,3,74.0,,,
5512613179,41.1870346,-8.6599602,3,79.0,,,
5521111317,41.1825156,-8.6835342,4,23.0,,,
5556784545,41.210929,-8.6240698,3,48.0,,,
5556784546,41.2109448,-8.6242752,3,48.0,,,
5558904727,41.212025,-8.6237638,3,48.0,,,
5558904728,41.2120365,-8.6239716,3,48.0,,,
5581472838,41.1889225,-8.6599627,3,78.0,,,
5581472839,41.1883114,-8.660051,3,78.0,,,
5581472840,41.188646,-8.6602716,3,78.0,,,
5581472841,41.1887603,-8.6599861,3,78.0,,,
5581472846,41.1831366,-8.6579342,3,74.0,,,
5581472848,41.1830626,-8.6577296,3,74.0,,,
5581472856,41.1827521,-8.6570014,3,74.0,,,
5581472858,41.1855575,-8.6615634,3,74.0,,,
5581472860,41.1856882,-8.661165,3,74.0,,,
5581472869,41.1902201,-8.6632564,3,76.0,,,
5581472910,41.1920971,-8.6647967,3,72.0,,,
5581472918,41.1922721,-8.6647199,3,72.0,,,
5581472935,41.1877472,-8.6603089,3,78.0,,,
5581472960,41.1847098,-8.65896,3,73.0,,,
5581472961,41.1846954,-8.6590892,3,73.0,,,
5581472971,41.1842923,-8.6567273,1,75.0,,,
5581472972,41.1842175,-8.6511291,3,84.0,,,
5581487086,41.1849842,-8.6546047,3,81.0,,,
5581508497,41.1943329,-8.6647845,1,77.0,,,
5581508500,41.1943337,-8.6643781,3,77.0,,,
5581508846,41.1903658,-8.6693073,3,69.0,,,
5581508854,41.1901912,-8.6694008,3,69.0,,,
5581508868,41.1900721,-8.6693126,3,69.0,,,
5581508887,41.1898773,-8.6748386,4,56.0,,,
5581508906,41.1904279,-8.6746883,3,56.0,,,
5581508908,41.190161,-8.6745098,3,56.0,,,
5581508912,41.1904713,-8.674685,3,56.0,,,
5581514900,41.1914453,-8.67376,3,56.0,,,
5581514903,41.1901064,-8.6737646,4,56.0,,,
5581514910,41.1901064,-8.6733626,3,56.0,,,
5581514911,41.1915131,-8.6733545,3,56.0,,,
5581514912,41.1911687,-8.6741605,3,56.0,,,
5581514913,41.1911647,-8.673761,4,56.0,,,
5581514914,41.1911647,-8.6733565,3,56.0,,,
5581514915,41.1908014,-8.6741614,3,56.0,,,
5581514916,41.1908014,-8.6737622,4,56.0,,,
5581514917,41.1908014,-8.6733586,3,56.0,,,
5581514918,41.190438,-8.6741623,3,56.0,,,
5581514919,41.190438,-8.6737635,4,56.0,,,
5581514920,41.190438,-8.6733607,3,56.0,,,
5581517423,41.1914935,-8.6727003,3,60.0,,,
5581517425,41.191494,-8.6728006,3,60.0,,,
5581517426,41.1901064,-8.6728006,3,60.0,,,
5581517427,41.1915132,-8.673219,3,56.0,,,
5581517428,41.1901064,-8.6732217,3,56.0,,,
5581517429,41.1904392,-8.6732211,3,56.0,,,
5581517430,41.1904391,-8.6728006,4,60.0,,,
5581517431,41.1904392,-8.6723374,3,60.0,,,
5581517432,41.1908025,-8.6732204,3,56.0,,,
5581517433,41.1907984,-8.6728006,4,60.0,,,
5581517434,41.1907944,-8.6723411,3,60.0,,,
5581517435,41.1911658,-8.6732197,3,56.0,,,
5581517436,41.1911658,-8.6728006,4,60.0,,,
5581517437,41.1911638,-8.6723406,3,60.0,,,
5581517439,41.1918075,-8.6725272,3,57.0,,,
5581517440,41.1915413,-8.6725205,4,60.0,,,
5581517441,41.1911645,-8.6725178,4,60.0,,,
5581517442,41.1911653,-8.6726976,4,60.0,,,
5581517443,41.1915417,-8.6726076,3,60.0,,,
5581517444,41.1911649,-8.6726083,4,60.0,,,
5581517445,41.1915417,-8.6724275,3,60.0,,,
5581517446,41.1911642,-8.6724275,4,60.0,,,
5581517447,41.1907975,-8.6726983,4,60.0,,,
5581517448,41.1907968,-8.6726097,4,60.0,,,
5581517449,41.190796,-8.672519,4,60.0,,,
5581517450,41.1907952,-8.6724282,4,60.0,,,
5581517451,41.1904391,-8.672699,4,60.0,,,
5581517452,41.1904392,-8.6726097,4,60.0,,,
5581517453,41.1904392,-8.6725204,4,60.0,,,
5581517454,41.1904392,-8.6724289,4,60.0,,,
5581517455,41.1901064,-8.6727011,3,60.0,,,
5581517456,41.1901064,-8.6726111,3,60.0,,,
5581517457,41.1901064,-8.6725204,3,60.0,,,
5581517458,41.1901064,-8.6724296,3,60.0,,,
5581518985,41.1899095,-8.6710037,3,60.0,,,
5581518988,41.1899074,-8.6730768,3,56.0,,,
5581559340,41.1924434,-8.669859,3,62.0,,,
5581559347,41.1925823,-8.6697878,3,62.0,,,
5581559348,41.1925698,-8.6698668,3,62.0,,,
5581559360,41.1918038,-8.6720966,3,57.0,,,
5581559364,41.1930702,-8.67191,1,57.0,,,
5581559365,41.1920096,-8.6720428,3,57.0,,,
5581559366,41.1919508,-8.6709829,1,57.0,,,
5585491336,41.1823048,-8.6566652,3,74.0,,,
5585491340,41.1814079,-8.6568814,3,74.0,,,
5585519340,41.1827812,-8.6599288,3,75.0,,,
5585519356,41.1828711,-8.660694,4,71.0,crossing,,
5585519377,41.1787524,-8.6552225,1,78.0,,,
5585519383,41.1797304,-8.6526871,1,79.0,,,
5585519385,41.1797518,-8.6524863,3,79.0,,,
5585520848,41.18795,-8.6659079,3,73.0,,,
5585520850,41.187358,-8.6653508,3,71.0,,,
5585520852,41.1881861,-8.6655492,3,73.0,,,
5585520857,41.1896169,-8.6669801,3,73.0,,,
5585520858,41.1892207,-8.666512,3,73.0,,,
5585520859,41.1893938,-8.6656778,3,73.0,,,
5585520860,41.1891994,-8.6666171,3,73.0,,,
5585520861,41.1891223,-8.666989,3,66.0,,,
5585520864,41.1898405,-8.6656047,3,73.0,,,
5585520865,41.1894201,-8.6655642,3,73.0,,,
5585520866,41.1894858,-8.6652434,3,73.0,,,
5585520867,41.1884554,-8.6663437,3,73.0,,,
5585520868,41.1883794,-8.6667125,3,66.0,,,
5585520869,41.188478,-8.6662385,3,73.0,,,
5585520870,41.18865,-8.6654159,3,73.0,,,
5585520871,41.1886746,-8.6652993,3,73.0,,,
5585520882,41.1890499,-8.6642205,3,74.0,,,
5585520887,41.1890398,-8.6642736,3,74.0,,,
5585520889,41.1892941,-8.6643513,3,74.0,,,
5585520890,41.1894187,-8.6637942,3,74.0,,,
5585520922,41.1872745,-8.6553176,3,85.0,,,
5585574417,41.1957878,-8.6723241,3,58.0,,,
5585575722,41.1946537,-8.6713704,3,58.0,,,
5585575723,41.1939037,-8.6709931,3,58.0,,,
5585575727,41.1928801,-8.6702905,3,62.0,,,
5585575732,41.19306,-8.6702985,3,62.0,,,
5585575740,41.1932045,-8.6699157,1,62.0,,,
5585575741,41.1932968,-8.6704653,3,62.0,,,
5585575742,41.1934451,-8.6700941,1,62.0,,,
5585575743,41.1935601,-8.670655,3,62.0,,,
5585575744,41.1937107,-8.6702874,1,62.0,,,
5585575745,41.1938157,-8.6708532,3,58.0,,,
5585575746,41.1939762,-8.6704686,1,68.0,,,
5585575799,41.1918058,-8.6720082,3,57.0,,,
5585575800,41.1915508,-8.6719938,1,60.0,,,
5585575801,41.1916614,-8.6720083,3,60.0,,,
5585575802,41.1916615,-8.6724381,1,60.0,,,
5585575804,41.1898515,-8.6744712,3,56.0,,,
5585575805,41.1899078,-8.6732094,3,56.0,,,
5585575822,41.1886534,-8.674101,3,55.0,,,
5585575847,41.1864133,-8.6759458,3,45.0,,,
5585575858,41.1847877,-8.6761104,3,35.0,,,
5585575862,41.1848507,-8.6759163,1,35.0,,,
5585575863,41.1846997,-8.6758321,3,35.0,,,
5585575865,41.1849195,-8.675714,1,35.0,,,
5585575866,41.184623,-8.67717,1,36.0,,,
5585575884,41.185198,-8.6820284,3,37.0,,,
5585575914,41.187363,-8.6859411,3,20.0,,,
5585575916,41.1873463,-8.6857026,4,20.0,,,
5585575918,41.1874764,-8.6855476,3,20.0,,,
5585575927,41.1858069,-8.6795973,3,36.0,,,
5586150789,41.1830311,-8.652836,4,78.0,crossing,,
5586150790,41.1831475,-8.6528336,4,78.0,crossing,,
5586150797,41.1896457,-8.6595353,3,83.0,,,
5586150798,41.1901842,-8.6599542,3,83.0,,,
5586150799,41.1900651,-8.6622996,3,79.0,,,
5586150801,41.1900207,-8.6625713,3,76.0,,,
5586150804,41.1926629,-8.6617775,3,83.0,,,
5586150810,41.1927873,-8.6619358,3,83.0,,,
5586151358,41.1881433,-8.6481162,3,92.0,,,
5586151367,41.1905714,-8.6535271,3,86.0,,,
5586151372,41.1907293,-8.6535129,3,86.0,,,
5586151375,41.1918308,-8.6534526,3,87.0,,,
5586151396,41.1911958,-8.6525712,4,86.0,crossing,,
5586151399,41.1908221,-8.6541654,3,86.0,,,
5586151402,41.1896923,-8.6638052,4,76.0,crossing,,
5586151406,41.1899076,-8.6620606,3,79.0,crossing,,
5586209583,41.1797271,-8.6935202,3,9.0,,,
5586209591,41.1806945,-8.6941773,3,0.0,,,
5586209607,41.1879642,-8.69236,3,0.0,,,
5586209620,41.188146,-8.6861661,4,8.0,crossing,,
5586209921,41.1882697,-8.6859466,3,8.0,,,
5586239796,41.1886446,-8.6777637,3,40.0,,,
5586239797,41.188874,-8.6774994,3,40.0,,,
5586239803,41.1875414,-8.6757565,3,46.0,,,
5586239804,41.1875267,-8.6755416,3,46.0,,,
5586456599,41.1796345,-8.6593483,4,70.0,crossing,,
5586456603,41.1795599,-8.6592931,4,70.0,crossing,,
5586456610,41.177509,-8.6578097,4,73.0,crossing,,
5633756173,41.1831268,-8.6844353,3,23.0,,,
5633756174,41.1831362,-8.6844198,4,23.0,,,
5633756175,41.1834214,-8.6827053,4,37.0,,,
5633756176,41.1837726,-8.6830137,4,37.0,,,
5633756177,41.1837233,-8.6831298,4,37.0,,,
5633756178,41.1838267,-8.6828809,4,37.0,,,
5633756181,41.1823374,-8.6829955,3,24.0,,,
5633756200,41.1834196,-8.6806203,3,35.0,,,
5633756204,41.1829639,-8.6852135,4,23.0,crossing,,
5633756208,41.1823514,-8.6844417,4,23.0,crossing,,
5633756216,41.1840356,-8.6840778,3,28.0,,,
5633756825,41.1847588,-8.6842548,3,28.0,,,
5633756846,41.1868635,-8.6852476,3,26.0,,,
5633756852,41.1870923,-8.6848469,3,26.0,,,
5633768917,41.1823174,-8.682959,3,24.0,,,
5642879681,41.1910072,-8.6678391,3,73.0,,,
5642879689,41.1916293,-8.6671416,3,73.0,,,
5649516199,41.1789406,-8.6556059,3,78.0,,,
5690058925,41.2020806,-8.6448445,3,98.0,,,
5690058926,41.2021092,-8.6446705,3,94.0,,,
5705657623,41.1933662,-8.7076128,3,0.0,,,
5705657626,41.1933374,-8.7074503,3,0.0,,,
5705657627,41.1932052,-8.7076688,3,0.0,,,
5705657665,41.1964008,-8.7060649,3,16.0,,,
5705657672,41.1962043,-8.7064551,3,14.0,,,
5705657673,41.1962978,-8.7064937,3,14.0,,,
5705657674,41.1899422,-8.7049687,4,1.0,crossing,,
5705657675,41.1899124,-8.7050583,3,1.0,,,
5755801805,41.2127985,-8.6482328,3,55.0,,,
5755801815,41.2135646,-8.64887,3,55.0,,,
5755801816,41.2137416,-8.6487195,3,55.0,,,
5760768381,41.1856623,-8.6146343,4,87.0,,,
5760768382,41.1859579,-8.6152645,3,87.0,,,
5760768383,41.1860971,-8.614291,3,96.0,,,
5760768385,41.1856707,-8.6144413,3,96.0,,,
5760842693,41.2154461,-8.6142606,4,91.0,crossing,,
5760842694,41.2135875,-8.613738,4,87.0,crossing,,
5760842696,41.2132781,-8.6136396,4,87.0,crossing,,
5760842697,41.212207,-8.6132274,4,80.0,crossing,,
5760842712,41.207582,-8.6137132,3,57.0,,,
5760842713,41.2072966,-8.6126427,3,57.0,,,
5760842727,41.1994318,-8.6087983,3,87.0,crossing,,
5760842728,41.1994747,-8.6092319,3,87.0,crossing,,
5760842752,41.1932364,-8.6113998,4,107.0,crossing,,
5760842753,41.1931459,-8.6115257,4,107.0,crossing,,
5760842754,41.1930734,-8.6114104,4,107.0,crossing,,
5760842755,41.1931757,-8.6113036,4,107.0,crossing,,
5760842761,41.1903692,-8.6118907,3,97.0,crossing,,
5765890566,41.2103267,-8.626508,3,64.0,crossing,,
5770288097,41.2090688,-8.6146573,3,72.0,,,
5770288100,41.2087131,-8.6144825,3,66.0,,,
5770288102,41.2085061,-8.6141917,3,66.0,,,
5770288103,41.2082315,-8.6142546,3,57.0,,,
5770288106,41.2090127,-8.6141617,3,66.0,,,
5770288107,41.2087299,-8.6141973,3,66.0,,,
5773257657,41.1956594,-8.6129909,3,97.0,,,
5774166516,41.2133989,-8.6138272,4,87.0,crossing,,
5777532678,41.2103109,-8.6249153,3,52.0,,,
5777532683,41.209965,-8.6251263,1,64.0,,,
5777586362,41.2232762,-8.6247029,4,89.0,crossing,,
5777586363,41.2257973,-8.624403,4,88.0,crossing,,
5777586377,41.2239569,-8.6208669,4,78.0,crossing,,
5781637472,41.213343,-8.6173755,3,65.0,,,
5851918618,41.2687612,-8.7253701,1,4.0,,,
5851918626,41.2676808,-8.7264426,3,7.0,crossing,,
5851918627,41.2676922,-8.7265901,3,7.0,,,
5851918628,41.267658,-8.7267903,1,7.0,,,
5851918629,41.2676388,-8.7265943,3,7.0,,,
5851918630,41.2677976,-8.7267796,1,7.0,,,
5851918631,41.2677822,-8.7265794,3,7.0,,,
5851918633,41.266746,-8.7265471,4,7.0,crossing,,
5851918634,41.2667575,-8.7266583,3,7.0,,,
5851918636,41.266422,-8.7266048,4,9.0,crossing,,
5851918637,41.2664504,-8.7270096,1,9.0,,,
5851918642,41.2640445,-8.7239438,3,10.0,,,
5851918646,41.2620859,-8.7258647,1,0.0,,,
5851919043,41.2701809,-8.7207531,3,15.0,,,
5851919044,41.2695737,-8.7197321,1,15.0,,,
5851919055,41.2691657,-8.7217617,3,13.0,,,
5851919056,41.2698358,-8.7222634,3,13.0,,,
5851919071,41.2700647,-8.7259796,3,4.0,,,
5869784227,41.1908967,-8.6959717,4,13.0,,,
5869784229,41.190919,-8.6959756,4,13.0,,,
5869784242,41.1914014,-8.6960483,3,13.0,,,
5869784251,41.1917459,-8.6960789,3,26.0,,,
5869784262,41.1911818,-8.696604,3,13.0,,,
5869784263,41.1917385,-8.6960988,3,26.0,,,
5869784273,41.1912545,-8.696262,3,13.0,,,
5869784287,41.1905429,-8.6953607,3,6.0,,,
5869784297,41.190597,-8.6954716,1,6.0,,,
5869784313,41.190965,-8.6991546,3,18.0,,,
5869784342,41.1909591,-8.699279,3,18.0,,,
5869784343,41.1913011,-8.6991693,3,18.0,,,
5869784344,41.1913257,-8.6990371,3,18.0,,,
5869784347,41.1913856,-8.6989968,3,18.0,,,
5869784348,41.1906338,-8.6990723,3,18.0,,,
5869784360,41.1913669,-8.6989874,3,18.0,,,
5869817043,41.1828537,-8.6534365,1,78.0,traffic_signals,,
5919241127,41.2684793,-8.7185511,3,21.0,,,
5919241128,41.2687076,-8.720613,4,21.0,,,
5919241131,41.2679815,-8.7206539,1,21.0,,,
5919241132,41.2687602,-8.7213534,1,13.0,,,
5919241134,41.2697403,-8.7209299,3,13.0,,,
5919241136,41.2687384,-8.7190969,3,21.0,,,
5919241139,41.2685083,-8.7195855,1,21.0,,,
5919241143,41.2692246,-8.720092,4,15.0,,,
5919241147,41.2686781,-8.7215282,3,20.0,,,
5919241150,41.269169,-8.7193628,1,15.0,,,
5919241154,41.2691577,-8.7207739,4,15.0,,,
5919241155,41.2690967,-8.7211076,3,13.0,,,
5919241156,41.268805,-8.7198512,3,15.0,,,
5919241160,41.2679315,-8.7207394,3,21.0,,,
5919241164,41.267747,-8.721011,1,20.0,,,
5919241165,41.2687353,-8.7188429,3,21.0,,,
5919241168,41.2685357,-8.7189371,3,21.0,,,
5919241169,41.2680711,-8.7184612,3,21.0,,,
5919241174,41.268093,-8.7208747,3,20.0,,,
5919241178,41.268372,-8.7204003,3,21.0,,,
5919241179,41.2682977,-8.7209132,3,20.0,,,
5919241183,41.2691794,-8.7185841,1,6.0,,,
5919242785,41.2678711,-8.7182794,3,21.0,,,
5919242789,41.2687924,-8.7194534,3,15.0,,,
5919242797,41.2689821,-8.7217674,3,13.0,,,
5919242799,41.2681403,-8.719032,3,21.0,,,
5971114304,41.1792109,-8.6564863,3,79.0,,,
5971114308,41.189135,-8.6516833,3,88.0,,,
5971114331,41.1909293,-8.6591017,3,83.0,,,
6052501880,41.2673643,-8.7205302,3,21.0,,,
6052501882,41.2670467,-8.7197966,3,21.0,,,
6053456891,41.1891662,-8.6069105,3,94.0,,,
6056393990,41.1787963,-8.6556843,4,78.0,crossing,,
6056393994,41.1816909,-8.6553141,4,76.0,crossing,,
6056394005,41.1813551,-8.6570145,4,74.0,,,
6056394008,41.1815593,-8.6570634,4,74.0,crossing,,
6056394043,41.1845475,-8.6476149,3,89.0,,,
6056433047,41.195185,-8.6600728,1,80.0,,,
6094066047,41.1865765,-8.6775952,4,50.0,,,
6094066052,41.1876773,-8.6781204,3,40.0,,,
6094066057,41.1888146,-8.6817388,1,27.0,,,
6094066058,41.1883019,-8.6821173,3,27.0,,,
6094066059,41.1886108,-8.6823739,1,27.0,,,
6094066084,41.1882745,-8.6866081,4,8.0,crossing,,
6094066386,41.188193,-8.6856041,3,8.0,,,
6094200806,41.186588,-8.6923035,3,14.0,,,
6094200809,41.1863779,-8.6931263,4,14.0,crossing,,
6094200811,41.1863693,-8.692879,4,14.0,crossing,,
6094201951,41.187708,-8.6704681,1,61.0,,,
6094201953,41.1871325,-8.6713429,4,59.0,,,
6094201954,41.1871183,-8.6716203,1,59.0,,,
6094201960,41.1872595,-8.6705422,1,61.0,,,
6094201973,41.1854304,-8.6740152,3,46.0,,,
6094201974,41.1825894,-8.6778645,1,22.0,,,
6094201982,41.1824749,-8.6776455,1,22.0,,,
6094201991,41.1828255,-8.6774762,3,22.0,,,
6094202049,41.1818517,-8.681986,3,24.0,,,
6094202054,41.1824033,-8.6807884,4,27.0,,,
6094202068,41.1828845,-8.6841487,3,23.0,,,
6094202073,41.1837448,-8.6822202,3,37.0,,,
6094202075,41.1835447,-8.6826694,4,37.0,,,
6094242597,41.1834639,-8.6837833,4,28.0,,,
6094242598,41.1835161,-8.6836078,4,28.0,,,
6094242599,41.182398,-8.683027,4,24.0,,,
6094242600,41.1823478,-8.6832058,3,24.0,,,
6094242603,41.1836304,-8.6840004,4,28.0,crossing,,
6094242604,41.1835065,-8.6839455,4,28.0,crossing,,
6094242605,41.1834858,-8.6842564,3,28.0,,,
6094242610,41.1832008,-8.6844183,3,23.0,,,
6094242612,41.1831375,-8.6845259,3,23.0,,,
6094242616,41.1831336,-8.6848405,3,23.0,,,
6094242617,41.1821986,-8.6842574,3,23.0,,,
6094242620,41.1824431,-8.6843035,5,23.0,crossing,,
6094265978,41.1821375,-8.6767994,3,31.0,,,
6094371569,41.1808764,-8.6824344,4,30.0,crossing,,
6094371574,41.1807396,-8.6824264,3,30.0,,,
6094371575,41.1809273,-8.6822913,4,30.0,crossing,,
6094371583,41.1808334,-8.6801542,4,23.0,crossing,,
6094371584,41.1807777,-8.6806907,4,23.0,crossing,,
6094371906,41.1802333,-8.6820972,4,30.0,crossing,,
6094371910,41.1804245,-8.6819283,3,30.0,,,
6094371919,41.1802018,-8.6895005,1,17.0,,,
6094371923,41.1800583,-8.6895568,3,17.0,,,
6094371969,41.1791282,-8.6799101,4,19.0,crossing,,
6094371975,41.1774946,-8.6753017,3,29.0,,,
6094371984,41.1778465,-8.6772851,3,27.0,,,
6094371993,41.1819639,-8.6770618,3,31.0,,,
6094371994,41.1821797,-8.6765778,3,31.0,,,
6094371998,41.181931,-8.6765466,3,31.0,,,
6094372008,41.1812626,-8.6735578,3,51.0,crossing,,
6094372015,41.1804044,-8.6762178,1,34.0,,,
6094372016,41.1806522,-8.6756069,3,34.0,,,
