u,v,key,osmid,lanes,surface,ref,highway,oneway,reversed,length,grade,grade_abs,elevation_change,name,maxspeed,junction,lit,smoothness,bridge,service,sidewalk,access,incline,tactile_paving,width,footway
249893147,319991651,0,14201562,2,asphalt,EN 13,primary,False,False,198.98976951856645,0.0,0.0,0.0,,,,,,,,,,,,,
249893147,1460394769,0,222180813,,asphalt,EN 13-2,secondary,False,False,273.45826304335293,-0.018284325894395523,0.018284325894395523,-5.0,Rua da Estação,50,,,,,,,,,,,
249893147,269535343,0,"[1323690477, 1323690478]","['2', '3']",asphalt,EN 13,primary,False,True,247.17837753769095,0.004045661315369364,0.004045661315369364,1.0,,50,,,,,,,,,,,
269535105,1486919256,0,219535125,2,asphalt,EN 13,primary,False,False,12.142960835684743,0.0,0.0,0.0,,,roundabout,,,,,,,,,,
269535108,1486919256,0,219535125,2,asphalt,EN 13,primary,False,True,22.355345253553992,0.0,0.0,0.0,,,roundabout,,,,,,,,,,
269535343,249893147,0,"[1323690477, 1323690478]","['2', '3']",asphalt,EN 13,primary,False,False,247.17837753769095,-0.004045661315369364,0.004045661315369364,-1.0,,50,,,,,,,,,,,
319991651,4359281704,0,14201562,2,asphalt,EN 13,primary,False,False,187.3833355204011,-0.01600996156711801,0.01600996156711801,-3.0,,,,,,,,,,,,,
319991651,249893147,0,14201562,2,asphalt,EN 13,primary,False,True,198.98976951856645,0.0,0.0,0.0,,,,,,,,,,,,,
914326556,914327211,0,77740795,1,asphalt,EN 13,primary,False,False,45.71624446152879,0.0,0.0,0.0,,50,,,,,,,,,,,
914326556,914326685,0,219535399,2,asphalt,EN 13,primary,False,False,23.610047098433547,0.0,0.0,0.0,,50,roundabout,no,,,,,,,,,
914326556,1487705484,0,1349836823,2,asphalt,EN 13,primary,False,True,7.882236505029166,0.0,0.0,0.0,,50,roundabout,no,,,,,,,,,
914326592,914326803,0,219535399,2,asphalt,EN 13,primary,False,False,23.60968029149367,-0.33884406316515514,0.33884406316515514,-8.0,,50,roundabout,no,,,,,,,,,
914326592,1487705422,0,219535399,2,asphalt,EN 13,primary,False,True,7.839742460671744,0.0,0.0,0.0,,50,roundabout,no,,,,,,,,,
914326685,914327211,0,169055243,1,asphalt,EN 13,primary,False,True,46.90202586644355,0.0,0.0,0.0,,50,,,,,,,,,,,
914326685,1487705416,0,219535399,2,asphalt,EN 13,primary,False,False,7.858616047896771,0.0,0.0,0.0,,50,roundabout,no,,,,,,,,,
914326685,914326556,0,219535399,2,asphalt,EN 13,primary,False,True,23.610047098433544,0.0,0.0,0.0,,50,roundabout,no,,,,,,,,,
914326803,914326592,0,219535399,2,asphalt,EN 13,primary,False,True,23.60968029149367,0.33884406316515514,0.33884406316515514,8.0,,50,roundabout,no,,,,,,,,,
914326803,1802287902,0,1349836823,2,asphalt,EN 13,primary,False,False,7.8521715377169405,0.0,0.0,0.0,,50,roundabout,no,,,,,,,,,
914327211,13041426264,0,14201562,2,asphalt,EN 13,primary,False,True,13.189587021454757,0.0,0.0,0.0,,,,,,,,,,,,,
914327211,914326556,0,77740795,1,asphalt,EN 13,primary,False,True,45.71624446152879,0.0,0.0,0.0,,50,,,,,,,,,,,
914327211,914326685,0,169055243,1,asphalt,EN 13,primary,False,False,46.90202586644355,0.0,0.0,0.0,,50,,,,,,,,,,,
1428182433,3016736622,0,129447248,,,,residential,False,False,156.23615908757898,-0.03840340184397819,0.03840340184397819,-6.0,Rua Fernando Pessoa,,,,,,,,,,,,
1428182433,1428182437,0,129447248,,,,residential,False,True,72.76411193121676,0.0,0.0,0.0,Rua Fernando Pessoa,,,,,,,,,,,,
1428182433,2298908210,0,"[220801352, 220801353]",,,,"['service', 'footway']",False,"[False, True]",138.63740590104854,-0.04327836315894757,0.04327836315894757,-6.0,Travessa Fernando Pessoa,20,,,,,,,,,,,
1428182437,2297808419,0,221138844,,sett,,residential,False,True,28.134778452952347,0.0,0.0,0.0,Rua de Londres,,,,,,,,,,,,
1428182437,1428182433,0,129447248,,,,residential,False,False,72.76411193121676,0.0,0.0,0.0,Rua Fernando Pessoa,,,,,,,,,,,,
1428182439,2298908210,0,129447259,,,,residential,False,True,71.91092992307067,0.0,0.0,0.0,Rua Bartolomeu Dias,,,,,,,,,,,,
1428182439,13640879278,0,910469235,,,,residential,False,False,85.57532137234453,0.07011367183645806,0.07011367183645806,6.0,Avenida Atlântica,,,,,,,,,,,,
1428182439,3016736622,0,129447248,,,,residential,False,True,15.510269116156543,0.0,0.0,0.0,Rua Fernando Pessoa,,,,,,,,,,,,
1428182441,2298908210,0,129447259,,,,residential,False,False,39.3478472340766,-0.15248610589307646,0.15248610589307646,-6.0,Rua Bartolomeu Dias,,,,,,,,,,,,
1428182441,2297808418,0,129447259,,,,residential,False,True,53.2154726873739,0.0,0.0,0.0,Rua Bartolomeu Dias,,,,,,,,,,,,
1428182441,2295387441,0,910469233,,,,residential,False,True,68.34324872758386,0.0,0.0,0.0,Rua Álvares Cabral,,,,,,,,,,,,
1428182442,2297808418,0,129447259,,,,residential,False,False,31.686260962891385,0.0,0.0,0.0,Rua Bartolomeu Dias,,,,,,,,,,,,
1428182442,2295387774,0,221138844,,sett,,residential,False,True,64.47289666323265,0.0,0.0,0.0,Rua de Londres,,,,,,,,,,,,
1428182442,2297808419,0,221138844,,sett,,residential,False,False,102.81220753889386,0.0,0.0,0.0,Rua de Londres,,,,,,,,,,,,
1428182450,2297808417,0,220414642,,paved,,footway,False,True,61.584917767219096,0.0,0.0,0.0,Rua Vasco da Gama,,,,,,,,,,,,
1428182450,2295387441,0,910469233,,,,residential,False,False,59.888385410812006,0.0,0.0,0.0,Rua Álvares Cabral,,,,,,,,,,,,
1428182450,2298905791,0,"[910469234, 910469235]",,,,residential,False,True,145.08428454365304,0.0,0.0,0.0,"['Rua Vasco da Gama', 'Avenida Atlântica']",,,,,,,,,,,,
1428182464,2299051450,0,132749772,2,sett,EM 531-2,secondary,False,True,25.015433348389067,0.0,0.0,0.0,Rua da Praia,50,,yes,,,,,,,,,
1428182464,1460394571,0,132749772,2,sett,EM 531-2,secondary,False,False,68.7670192334491,0.11633483738537127,0.11633483738537127,8.0,Rua da Praia,50,,yes,,,,,,,,,
1428182464,2295387372,0,221138844,,sett,,residential,False,False,87.02263424116249,0.0,0.0,0.0,Rua de Londres,,,,,,,,,,,,
1428182464,1428182493,0,1485415585,,sett,,residential,False,True,265.5948110134087,0.0,0.0,0.0,Rua da Taloca,,,,,,,,,,,,
1428182479,2298905800,0,132756427,,,,residential,False,False,14.246443255048746,0.0,0.0,0.0,Rua de Sagres,50,,,,,,,,,,,
1428182479,2299042288,0,220816431,,,,residential,False,False,37.76667106813027,0.0,0.0,0.0,Rua de Sagres,20,,,,,,,,,,,
1428182479,1460476280,0,222180985,,sett,,residential,False,True,65.48396828954918,0.0,0.0,0.0,Rua do Norte,,,,,,,,,,,,
1428182479,2299038368,0,222180985,,sett,,residential,False,False,124.53245159307002,-0.07227031898005959,0.07227031898005959,-9.0,Rua do Norte,,,,,,,,,,,,
1428182483,2299042286,0,132756342,,,,residential,False,True,11.709917652815214,0.0,0.0,0.0,Rua Mares da Portela,,,,,,,,,,,,
1428182483,1460476280,0,222180985,,sett,,residential,False,False,27.90341951199316,0.0,0.0,0.0,Rua do Norte,,,,,,,,,,,,
1428182483,1460476322,0,222180985,,sett,,residential,False,True,24.500496838332264,0.0,0.0,0.0,Rua do Norte,,,,,,,,,,,,
1428182493,1428182510,0,129447249,,sett,,residential,False,True,144.44443268593784,0.0,0.0,0.0,Rua Dom João I,,,,,,,,,,,,
1428182493,1460476441,0,222180985,,sett,,residential,False,False,94.12659870695744,0.0,0.0,0.0,Rua do Norte,,,,,,,,,,,,
1428182493,1428182506,0,222180985,,sett,,residential,False,True,325.30275345409336,0.027666534956858512,0.027666534956858512,9.0,Rua do Norte,,,,,,,,,,,,
1428182493,1428182464,0,1485415585,,sett,,residential,False,False,265.5948110134087,0.0,0.0,0.0,Rua da Taloca,,,,,,,,,,,,
1428182504,1460394662,0,132749778,1,sett,EM 531,tertiary,False,False,65.78511496575899,0.0,0.0,0.0,Rua da Fonte,,,,,,,,,,,,
1428182504,1428182509,0,129447254,2,sett,CM 1061,tertiary,False,False,58.20533914929416,0.0,0.0,0.0,Rua da Estrada Velha,,,yes,intermediate,,,,,,,,
1428182504,13620771034,0,132749772,2,sett,EM 531-2,secondary,False,True,137.1846954346114,0.007289442869934762,0.007289442869934762,1.0,Rua da Praia,50,,yes,,,,,,,,,
1428182504,13633865071,0,343510661,,sett,EM 531,secondary,False,True,53.702007105104514,0.0,0.0,0.0,Rua da Estação,50,,,,,,,,,,,
1428182504,1460477127,0,"[132749761, 915863669, 915863670]",,,,residential,False,False,347.18913224287553,-0.025922470389148203,0.025922470389148203,-9.0,"['Rua da Lameira', 'Rua da Igreja']",,,,,yes,,,,,,,
1428182506,1460476985,0,132756409,,,,residential,False,False,56.167622239067086,0.0,0.0,0.0,Rua Fieiro d'Agra,,,,,,,,,,,,
1428182506,1428182493,0,222180985,,sett,,residential,False,False,325.3027534540934,-0.027666534956858505,0.027666534956858505,-9.0,Rua do Norte,,,,,,,,,,,,
1428182506,1460476866,0,222180985,,sett,,residential,False,True,77.5005320571165,0.0,0.0,0.0,Rua do Norte,,,,,,,,,,,,
1428182509,1428182526,0,221238677,2,sett,CM 1061,tertiary,False,True,57.85748059888333,0.0,0.0,0.0,,,,yes,intermediate,,,,,,,,
1428182509,1428182504,0,129447254,2,sett,CM 1061,tertiary,False,True,58.20533914929416,0.0,0.0,0.0,Rua da Estrada Velha,,,yes,intermediate,,,,,,,,
1428182509,1428182584,0,129447269,,,EM 531-1,residential,False,True,536.5457032327259,-0.007455096510697441,0.007455096510697441,-4.0,Rua do Covelo,,,,,,,,,,,,
1428182510,1428182493,0,129447249,,sett,,residential,False,False,144.44443268593784,0.0,0.0,0.0,Rua Dom João I,,,,,,,,,,,,
1428182510,1428182531,0,129447249,,sett,,residential,False,True,68.75545003254658,0.0,0.0,0.0,Rua Dom João I,,,,,,,,,,,,
1428182510,1460476887,0,132756407,,,,residential,False,False,149.2924621372228,0.033491309128549494,0.033491309128549494,5.0,Rua dos Navegadores,,,,,,,,,,,,
1428182510,1460476784,0,132756407,,,,residential,False,True,105.7069232032713,0.0,0.0,0.0,Rua dos Navegadores,,,,,,,,,,,,
1428182526,1428182509,0,221238677,2,sett,CM 1061,tertiary,False,False,57.85748059888333,0.0,0.0,0.0,,,,yes,intermediate,,,,,,,,
1428182526,1428182561,0,221238677,2,sett,CM 1061,tertiary,False,True,122.48808187360083,-0.008164059594238158,0.008164059594238158,-1.0,,,,yes,intermediate,,,,,,,,
1428182526,13319633437,0,"[1452391405, 1452329053]",,,,"['unclassified', 'track']",False,False,106.94121264471885,-0.02805279579133472,0.02805279579133472,-3.0,,,,,,,,,,,,,
1428182531,1428182510,0,129447249,,sett,,residential,False,False,68.75545003254658,0.0,0.0,0.0,Rua Dom João I,,,,,,,,,,,,
1428182531,1428182555,0,129447249,,sett,,residential,False,True,62.435027447405,-0.048049950847337854,0.048049950847337854,-3.0,Rua Dom João I,,,,,,,,,,,,
1428182531,1460476993,0,132756413,,,,residential,False,False,113.6369109944186,-0.008799957612796392,0.008799957612796392,-1.0,Rua Infante Dom Henrique,,,,,,,,,,,,
1428182531,1460476988,0,132756413,,,,residential,False,True,86.26231774579954,0.0,0.0,0.0,Rua Infante Dom Henrique,,,,,,,,,,,,
1428182555,1428182531,0,129447249,,sett,,residential,False,False,62.435027447405,0.048049950847337854,0.048049950847337854,3.0,Rua Dom João I,,,,,,,,,,,,
1428182555,1460477093,0,132756403,,,,residential,False,True,99.69524596208855,0.0,0.0,0.0,Rua dos Descobrimentos,,,,,,,,,,,,
1428182555,1460477116,0,422574262,,,,residential,False,False,99.61338558857972,0.020077622983926492,0.020077622983926492,2.0,Rua dos Descobrimentos,,,,,,,,,,,,
1428182555,1428182563,0,422574261,,,,residential,False,True,38.338365554768664,0.0,0.0,0.0,,,,,,,,,,,,,
1428182561,13319159574,0,1452329052,,,,unclassified,False,False,30.79123424420327,0.0,0.0,0.0,,,,,,,,,,,,,
1428182561,1428182526,0,221238677,2,sett,CM 1061,tertiary,False,False,122.48808187360083,0.008164059594238158,0.008164059594238158,1.0,,,,yes,intermediate,,,,,,,,
1428182561,2302861192,0,221238677,2,sett,CM 1061,tertiary,False,True,249.737865801423,-0.04004198549510877,0.04004198549510877,-10.0,,,,yes,intermediate,,,,,,,,
1428182563,1428182555,0,422574261,,,,residential,False,False,38.338365554768664,0.0,0.0,0.0,,,,,,,,,,,,,
1428182575,1428182582,0,129447250,,sett,,residential,False,False,23.185367416334522,0.0,0.0,0.0,Rua de Paredes,,,,,,,,,,,,
1428182575,1428182577,0,129447250,,sett,,residential,False,True,32.913841586126914,0.0,0.0,0.0,Rua de Paredes,,,,,,,,,,,,
1428182575,1460476864,0,132756322,,,,residential,False,False,287.8515208858841,0.006948026516743263,0.006948026516743263,2.0,Rua do Salgueiral,,,,,,,,,,,,
1428182577,1428182575,0,129447250,,sett,,residential,False,False,32.913841586126914,0.0,0.0,0.0,Rua de Paredes,,,,,,,,,,,,
1428182577,1428182584,0,129447250,,sett,,residential,False,True,180.12529730859762,0.022206764178976178,0.022206764178976178,4.0,Rua de Paredes,,,,,,,,,,,,
1428182577,1460477237,0,132756360,,,,residential,False,False,60.221136238635495,-0.08302732748493374,0.08302732748493374,-5.0,,,,,,,,,,,,,
1428182581,1460476866,0,129447255,,sett,,residential,False,False,390.39356994527554,-0.0076845527973745395,0.0076845527973745395,-3.0,Rua da Moimenta,,,,,,,,,,,,
1428182581,1428182582,0,129447255,,sett,,residential,False,True,49.96202918807508,0.0,0.0,0.0,Rua da Moimenta,,,,,,,,,,,,
1428182581,1460477201,0,132756405,,,,residential,False,False,50.852967568772215,-0.05899360732375901,0.05899360732375901,-3.0,Travessa da Moimenta,,,,,,,,,,,,
1428182582,1428182575,0,129447250,,sett,,residential,False,True,23.185367416334522,0.0,0.0,0.0,Rua de Paredes,,,,,,,,,,,,
1428182582,1428182581,0,129447255,,sett,,residential,False,False,49.962029188075086,0.0,0.0,0.0,Rua da Moimenta,,,,,,,,,,,,
1428182582,4223264883,0,"[1485415588, 422577933]",,sett,,"['residential', 'track']",False,"[False, True]",444.2505887156202,-0.015756872760119032,0.015756872760119032,-7.0,Rua da Manga,,,,,,,,,,,,
1428182584,1428182589,0,129447250,,sett,,residential,False,True,35.52391913727665,-0.08445014156256148,0.08445014156256148,-3.0,Rua de Paredes,,,,,,,,,,,,
1428182584,1428182577,0,129447250,,sett,,residential,False,False,180.12529730859762,-0.022206764178976178,0.022206764178976178,-4.0,Rua de Paredes,,,,,,,,,,,,
1428182584,1428182509,0,129447269,,,EM 531-1,residential,False,False,536.5457032327258,0.007455096510697443,0.007455096510697443,4.0,Rua do Covelo,,,,,,,,,,,,
1428182589,1428182584,0,129447250,,sett,,residential,False,False,35.52391913727665,0.08445014156256148,0.08445014156256148,3.0,Rua de Paredes,,,,,,,,,,,,
1428182589,13319870824,0,129447250,,sett,,residential,False,True,124.46369449143852,-0.01606894290075548,0.01606894290075548,-2.0,Rua de Paredes,,,,,,,,,,,,
1428182589,13319570913,0,1452379088,,,,track,False,False,60.47767174531451,0.0,0.0,0.0,,,,,,,,,,,,,
1428182605,1486919246,0,1362820034,,sett,CM 1061,tertiary,False,True,35.16631659457205,0.0,0.0,0.0,Rua da Estrada Velha,30,,,intermediate,,,,,,,,
1428182605,13658530535,0,129447250,,sett,,residential,False,False,26.81240755929933,0.0,0.0,0.0,Rua de Paredes,,,,,,,,,,,,
1428182605,2302857444,0,1362820034,,sett,CM 1061,tertiary,False,False,61.855118391577584,-0.03233362172777487,0.03233362172777487,-2.0,Rua da Estrada Velha,30,,,intermediate,,,,,,,,
1460394511,1460475704,0,745188308,,sett,,residential,False,True,79.26964205368577,0.10092135895582774,0.10092135895582774,8.0,,,,,,,,,,,,,
1460394511,1460394512,0,1413255347,2,sett,EM 531,tertiary,False,True,17.629401902001668,0.0,0.0,0.0,Rua da Fonte,,,,,,,,,,,,
1460394512,13319571271,0,132749778,1,sett,EM 531,tertiary,False,True,209.83107417034992,-0.009531476726732636,0.009531476726732636,-2.0,Rua da Fonte,,,,,,,,,,,,
1460394512,1460475704,0,331965397,,sett,,residential,False,False,79.83178685502865,0.10021070948252332,0.10021070948252332,8.0,,,,,,,,,,,,,
1460394512,1460394511,0,1413255347,2,sett,EM 531,tertiary,False,False,17.629401902001668,0.0,0.0,0.0,Rua da Fonte,,,,,,,,,,,,
1460394571,1460394587,0,132749772,2,sett,EM 531-2,secondary,False,False,56.964943941943076,0.0,0.0,0.0,Rua da Praia,50,,yes,,,,,,,,,
1460394571,1428182464,0,132749772,2,sett,EM 531-2,secondary,False,True,68.7670192334491,-0.11633483738537127,0.11633483738537127,-8.0,Rua da Praia,50,,yes,,,,,,,,,
1460394571,2297808420,0,132756381,,,,residential,False,True,326.2061643351338,-0.024524367944748757,0.024524367944748757,-8.0,Rua de Bruxelas,,,,,,,,,,,,
1460394572,1460394582,0,132749772,2,sett,EM 531-2,secondary,False,True,65.8670247765241,0.0,0.0,0.0,Rua da Praia,50,,yes,,,,,,,,,
1460394572,1460475753,0,132756384,,,,residential,False,False,217.009570170864,0.013824275112097264,0.013824275112097264,3.0,Rua de Munique,,,,,,,,,,,,
1460394572,1460394603,0,132749772,2,sett,EM 531-2,secondary,False,False,43.34534775881082,0.13842315981373984,0.13842315981373984,6.0,Rua da Praia,50,,yes,,,,,,,,,
1460394577,1460394599,0,132749772,2,sett,EM 531-2,secondary,False,False,56.972792842285344,0.0,0.0,0.0,Rua da Praia,50,,yes,,,,,,,,,
1460394577,2299042284,0,220691655,,sett,EM 531-2,residential,False,True,71.15350791911472,0.0,0.0,0.0,Rua da Praia,,,,,,,,,,,,
1460394577,2299042286,0,132756342,,,,residential,False,False,153.35238037694558,0.0,0.0,0.0,Rua Mares da Portela,,,,,,,,,,,,
1460394582,1460394572,0,132749772,2,sett,EM 531-2,secondary,False,False,65.8670247765241,0.0,0.0,0.0,Rua da Praia,50,,yes,,,,,,,,,
1460394582,1460475754,0,132756346,,asphalt,,residential,False,False,215.36716037641835,0.013929700306939113,0.013929700306939113,3.0,Rua de São Pedro (Norte),,,,,,,,,,,,
1460394582,1460394593,0,132749772,2,sett,EM 531-2,secondary,False,True,61.566044364483716,0.0,0.0,0.0,Rua da Praia,50,,yes,,,,,,,,,
1460394583,1460394593,0,132749772,2,sett,EM 531-2,secondary,False,False,87.66665900473186,0.034220535310214954,0.034220535310214954,3.0,Rua da Praia,50,,yes,,,,,,,,,
1460394583,13614748821,0,132749772,2,sett,EM 531-2,secondary,False,True,42.89780421547009,0.0,0.0,0.0,Rua da Praia,50,,yes,,,,,,,,,
1460394583,1460475649,0,132756348,,,,residential,False,True,330.3942264849426,-0.006053374543732072,0.006053374543732072,-2.0,Rua de Roma,,,,,,,,,,,,
1460394587,13614748821,0,132749772,2,sett,EM 531-2,secondary,False,False,17.331180636089012,0.0,0.0,0.0,Rua da Praia,50,,yes,,,,,,,,,
1460394587,1460394571,0,132749772,2,sett,EM 531-2,secondary,False,True,56.964943941943076,0.0,0.0,0.0,Rua da Praia,50,,yes,,,,,,,,,
1460394587,2297808421,0,132756376,,sett,,residential,False,False,328.9613948929797,-0.006079740756968324,0.006079740756968324,-2.0,Rua de Atenas,,,,,,,,,,,,
1460394593,1460394583,0,132749772,2,sett,EM 531-2,secondary,False,True,87.66665900473186,-0.034220535310214954,0.034220535310214954,-3.0,Rua da Praia,50,,yes,,,,,,,,,
1460394593,1460394582,0,132749772,2,sett,EM 531-2,secondary,False,False,61.566044364483716,0.0,0.0,0.0,Rua da Praia,50,,yes,,,,,,,,,
1460394593,1460475755,0,132756318,,,,residential,False,False,219.59380113997653,0.013661587824547463,0.013661587824547463,3.0,Rua Particular Alberto Mesquita,,,,,,,,,,,,
1460394599,2299051450,0,132749772,2,sett,EM 531-2,secondary,False,False,74.33277198799608,0.0,0.0,0.0,Rua da Praia,50,,yes,,,,,,,,,
1460394599,1460394577,0,132749772,2,sett,EM 531-2,secondary,False,True,56.972792842285344,0.0,0.0,0.0,Rua da Praia,50,,yes,,,,,,,,,
1460394599,6975638532,0,745188388,,,,service,False,False,77.19248447449733,0.0,0.0,0.0,,,,,,,driveway,,,,,,
1460394603,1460394606,0,132749772,2,sett,EM 531-2,secondary,False,False,45.49705382882724,0.0,0.0,0.0,Rua da Praia,50,,yes,,,,,,,,,
1460394603,1460394572,0,132749772,2,sett,EM 531-2,secondary,False,True,43.34534775881082,-0.13842315981373984,0.13842315981373984,-6.0,Rua da Praia,50,,yes,,,,,,,,,
1460394603,1460476143,0,132756399,,sett,,residential,False,False,113.51458783963442,-0.044047202171615646,0.044047202171615646,-5.0,Rua da Escola,,,,,,,,,,,,
1460394606,1460394612,0,132749772,2,sett,EM 531-2,secondary,False,False,11.554450499667558,0.0,0.0,0.0,Rua da Praia,50,,yes,,,,,,,,,
1460394606,1460475783,0,132756313,,,,residential,False,False,146.82200375453166,0.0,0.0,0.0,Rua de Viena,,,,,,,,,,,,
1460394606,1460394603,0,132749772,2,sett,EM 531-2,secondary,False,True,45.49705382882724,0.0,0.0,0.0,Rua da Praia,50,,yes,,,,,,,,,
1460394612,1460394606,0,132749772,2,sett,EM 531-2,secondary,False,True,11.554450499667558,0.0,0.0,0.0,Rua da Praia,50,,yes,,,,,,,,,
1460394612,13618090213,0,132749772,2,sett,EM 531-2,secondary,False,False,93.45233932100882,-0.021401283419241107,0.021401283419241107,-2.0,Rua da Praia,50,,yes,,,,,,,,,
1460394612,1460476137,0,132756365,,sett,,residential,False,False,80.92706718743266,-0.06178402571317278,0.06178402571317278,-5.0,Rua Nova,50,,,,,,,,,,,
1460394624,1460394627,0,132749772,2,sett,EM 531-2,secondary,False,False,43.57051057434733,0.0,0.0,0.0,Rua da Praia,50,,yes,,,,,,,,,
1460394624,1460475936,0,132749772,2,sett,EM 531-2,secondary,False,True,43.192301444477394,0.0,0.0,0.0,Rua da Praia,50,,yes,,,,,,,,,
1460394624,1460476146,0,132756377,,,,residential,False,False,139.64461524523898,-0.021483105486964214,0.021483105486964214,-3.0,Rua José Azevedo,,,,,,,,,,,,
1460394627,1460394637,0,132749772,2,sett,EM 531-2,secondary,False,False,67.59165948260465,0.0,0.0,0.0,Rua da Praia,50,,yes,,,,,,,,,
1460394627,1460394624,0,132749772,2,sett,EM 531-2,secondary,False,True,43.57051057434733,0.0,0.0,0.0,Rua da Praia,50,,yes,,,,,,,,,
1460394627,1460475887,0,132756321,,,,residential,False,False,84.5137667436667,0.04732956717137155,0.04732956717137155,4.0,Rua do Burgal,,,,,,,,,,,,
1460394637,1460394627,0,132749772,2,sett,EM 531-2,secondary,False,True,67.59165948260465,0.0,0.0,0.0,Rua da Praia,50,,yes,,,,,,,,,
1460394637,1460394640,0,132749772,2,sett,EM 531-2,secondary,False,False,34.53651354669243,0.05790972494360365,0.05790972494360365,2.0,Rua da Praia,50,,yes,,,,,,,,,
1460394637,6975637943,0,132756322,,,,residential,False,True,193.13957510407397,-0.015532808324671103,0.015532808324671103,-3.0,Rua do Salgueiral,,,,,,,,,,,,
1460394640,13299598621,0,132749772,2,sett,EM 531-2,secondary,False,False,182.81594164989454,0.0,0.0,0.0,Rua da Praia,50,,yes,,,,,,,,,
1460394640,1460394637,0,132749772,2,sett,EM 531-2,secondary,False,True,34.53651354669243,-0.05790972494360365,0.05790972494360365,-2.0,Rua da Praia,50,,yes,,,,,,,,,
1460394640,1460475837,0,132756323,2,sett,,tertiary,False,False,183.77537295253563,0.010882850992861529,0.010882850992861529,2.0,Rua do Revolto,30,,yes,intermediate,,,right,,,,,
1460394651,13319159461,0,132756358,,,,residential,False,False,34.14397815522403,0.0,0.0,0.0,Rua da Agra de Cima,,,,,,,,,,,,
1460394651,13319571264,0,132749778,1,sett,EM 531,tertiary,False,False,100.27819919211507,0.0,0.0,0.0,Rua da Fonte,,,,,,,,,,,,
1460394651,1460394654,0,132749778,1,sett,EM 531,tertiary,False,True,36.227125962902925,0.0,0.0,0.0,Rua da Fonte,,,,,,,,,,,,
1460394654,1460394651,0,132749778,1,sett,EM 531,tertiary,False,False,36.227125962902925,0.0,0.0,0.0,Rua da Fonte,,,,,,,,,,,,
1460394654,1460394662,0,132749778,1,sett,EM 531,tertiary,False,True,63.011237270099464,-0.0317403702362952,0.0317403702362952,-2.0,Rua da Fonte,,,,,,,,,,,,
1460394654,1460476695,0,132756352,,,,residential,False,False,37.505626216224314,-0.05332533280393097,0.05332533280393097,-2.0,Rua de Passos,,,,,,,,,,,,
1460394655,13620771069,0,132749772,2,sett,EM 531-2,secondary,False,False,96.2002711070178,0.0,0.0,0.0,Rua da Praia,50,,yes,,,,,,,,,
1460394655,13299598621,0,132749772,2,sett,EM 531-2,secondary,False,True,202.48992092002695,-0.019754069643692505,0.019754069643692505,-4.0,Rua da Praia,50,,yes,,,,,,,,,
1460394655,1460475704,0,132756316,,,,unclassified,False,False,620.6330426924994,0.019335096868094974,0.019335096868094974,12.0,,,,,,,,,,,,,
1460394662,1428182504,0,132749778,1,sett,EM 531,tertiary,False,True,65.78511496575899,0.0,0.0,0.0,Rua da Fonte,,,,,,,,,,,,
1460394662,1460394654,0,132749778,1,sett,EM 531,tertiary,False,False,63.01123727009947,0.031740370236295196,0.031740370236295196,2.0,Rua da Fonte,,,,,,,,,,,,
1460394662,1460476703,0,132756389,,,,residential,False,False,61.61153434096628,0.0,0.0,0.0,Rua Padre Joaquim Ferreira,,,,,,,,,,,,
1460394768,1460394769,0,222180813,,asphalt,EN 13-2,secondary,False,True,5.863330401375325,0.0,0.0,0.0,Rua da Estação,50,,,,,,,,,,,
1460394768,1486919213,0,222180813,,asphalt,EN 13-2,secondary,False,False,104.84489581984752,0.0,0.0,0.0,Rua da Estação,50,,,,,,,,,,,
1460394768,1487707367,0,1351568429,,paving_stones,,residential,False,True,86.26020271769528,0.0,0.0,0.0,Rua do Pinheiro,,,,,,,,,,,,
1460394769,1460394768,0,222180813,,asphalt,EN 13-2,secondary,False,False,5.863330401375325,0.0,0.0,0.0,Rua da Estação,50,,,,,,,,,,,
1460394769,1486919233,0,135383507,,,,residential,False,False,178.3434775105126,0.0,0.0,0.0,Rua Eça de Queirós,,,,,,,,,,,,
1460394769,249893147,0,222180813,,asphalt,EN 13-2,secondary,False,True,273.458263043353,0.01828432589439552,0.01828432589439552,5.0,Rua da Estação,50,,,,,,,,,,,
1460474682,1460475649,0,132756348,,,,residential,False,False,190.5714307768986,-0.010494752502233107,0.010494752502233107,-2.0,Rua de Roma,,,,,,,,,,,,
1460474702,2297808420,0,132756381,,,,residential,False,False,181.55137381785656,0.0,0.0,0.0,Rua de Bruxelas,,,,,,,,,,,,
1460474980,1460475629,0,132756313,,,,residential,False,True,107.98228878396637,-0.0219943152191223,0.0219943152191223,-5.0,Rua de Viena,,,,,,,,,,,,
1460474980,1460475629,1,132756327,,,,residential,False,False,227.33146952685752,-0.0219943152191223,0.0219943152191223,-5.0,Rua de Berna,,,,,,,,,,,,
1460474997,1460475668,0,132756429,,,,residential,False,True,165.46035830172355,-0.018131231134707087,0.018131231134707087,-3.0,Rua de São Pedro (Sul),,,,,,,,,,,,
1460475629,1460474980,0,132756313,,,,residential,False,False,107.98228878396637,0.021994315219122297,0.021994315219122297,5.0,Rua de Viena,,,,,,,,,,,,
1460475629,1460474980,1,132756327,,,,residential,False,True,227.33146952685757,0.021994315219122297,0.021994315219122297,5.0,Rua de Berna,,,,,,,,,,,,
