osmid,y,x,highway,street_count,elevation
12536362896,50.8917084,5.6521159,,3,57.0
12536362898,50.8900041,5.6507302,,3,63.0
12536373602,50.8897414,5.6494847,,3,60.0
12536373604,50.8886666,5.6483902,,1,67.0
12536373605,50.8887483,5.6484219,,3,67.0
12536373607,50.888681,5.6483771,,3,67.0
12536373608,50.8887204,5.6484555,,3,67.0
12536373611,50.8887814,5.6483833,,3,67.0
12536373618,50.8877733,5.6488093,,3,67.0
12537417773,50.9154611,5.6822008,,1,47.0
12537417774,50.9139907,5.6821914,,1,48.0
12537417775,50.9140275,5.6817459,,4,48.0
12537417776,50.9140846,5.6813237,,1,48.0
12537417777,50.9140668,5.6817529,,1,48.0
12537417778,50.9138789,5.6817194,,3,48.0
12537417785,50.9146401,5.6822263,,1,47.0
12537417786,50.9147715,5.6822768,,4,47.0
12537417787,50.9149056,5.6823269,,1,47.0
12537417788,50.9148033,5.6820466,,1,47.0
12537417789,50.9147286,5.6825877,,3,47.0
12537417790,50.9149802,5.6829657,,3,47.0
12537417791,50.9145065,5.6819299,,1,48.0
12551607578,50.9247511,5.7032677,,3,46.0
12551607579,50.9249211,5.7032643,,3,46.0
12551607581,50.924824,5.7032606,,3,46.0
12551607582,50.9248425,5.7036596,,3,46.0
12551618630,50.9098154,5.7146742,,3,40.0
12566418430,50.8607788,5.6145233,,1,75.0
12566418438,50.860708,5.6148388,,3,73.0
12566418439,50.8607758,5.6145494,,3,75.0
12566418440,50.8608287,5.6148315,,3,73.0
12584913389,50.8660996,5.6294379,,4,73.0
12584913390,50.8652855,5.6308914,,4,73.0
12584913393,50.8659245,5.6304214,,3,73.0
12584913394,50.8656943,5.6305588,,3,73.0
12584913398,50.865856,5.6306879,,3,73.0
12584913399,50.8659263,5.6304428,,3,73.0
12584922701,50.8658763,5.6309318,,3,73.0
12584922702,50.8660086,5.629199,,3,73.0
12584922710,50.865916,5.6303225,,3,73.0
12585420708,50.8739774,5.6345795,,1,78.0
12585420711,50.8742824,5.6350262,,3,78.0
12597935814,50.8737798,5.6362871,,1,75.0
12597935816,50.8738899,5.6361823,,3,75.0
12685023927,50.882587,5.6733924,,1,54.0
12685023946,50.890276,5.6739718,,1,51.0
12742087559,50.9286679,5.6675347,,4,49.0
12742087562,50.9303212,5.6685592,,3,47.0
12742087567,50.9302596,5.6693315,,1,51.0
12742087568,50.9303322,5.6684206,,3,47.0
12742087569,50.9285593,5.6678266,,1,49.0
12742087574,50.9289687,5.6680145,,3,49.0
12742087575,50.9290032,5.6681497,,3,49.0
12742087596,50.9288062,5.6667881,,3,49.0
12742092871,50.8960773,5.6712185,,1,53.0
12742092872,50.895936,5.671193,,1,53.0
12742092874,50.8962178,5.6716839,,3,53.0
12742092876,50.8964158,5.6713897,,3,53.0
12742092877,50.8963638,5.6714173,,4,53.0
12742092878,50.8962858,5.6714686,,3,53.0
12742092880,50.8961226,5.6714994,,3,53.0
12742092882,50.8958227,5.671761,,1,52.0
12742092887,50.8959682,5.6711984,,4,53.0
12742099612,50.9287458,5.6662626,,3,49.0
12742099628,50.9288686,5.6676221,,3,49.0
12742099633,50.9287376,5.6674283,,1,49.0
12742099634,50.9286481,5.667565,,1,49.0
12873009144,50.8823981,5.6073692,,3,82.0
12873009146,50.8833473,5.6069792,,3,95.0
12873023735,50.8855874,5.6104679,,3,94.0
12873023736,50.8862766,5.6111229,,3,94.0
12873023737,50.886523,5.6117274,,3,94.0
12873023744,50.8851241,5.6106798,,3,86.0
12873023748,50.8877375,5.6153292,,3,78.0
12873023749,50.8870375,5.6127386,,3,84.0
12873023753,50.8878161,5.6099953,,3,94.0
12873023755,50.8890133,5.6090918,,3,94.0
12873023762,50.8890455,5.6095397,,3,94.0
12873023765,50.8897696,5.6090891,,3,98.0
12873862991,50.8946059,5.6345125,,3,67.0
12873862992,50.8944708,5.6341227,,3,67.0
12873862993,50.8944289,5.6341593,,3,67.0
12873862994,50.8939846,5.6340293,,3,67.0
12873871697,50.8921789,5.6386519,,3,64.0
12873871700,50.8914838,5.6391761,,3,65.0
12873908002,50.8922583,5.6368923,,3,68.0
12873928598,50.8945051,5.6357983,,3,66.0
12873928599,50.8940623,5.6353296,,3,67.0
12873937971,50.8941094,5.6371403,,3,66.0
12873937974,50.8943204,5.6366678,,3,66.0
12873937975,50.8944511,5.6370411,,3,66.0
12873937976,50.8942045,5.636337,,3,66.0
12873937977,50.8950201,5.6364893,,3,66.0
12873937978,50.8952115,5.6362607,,3,66.0
12873954306,50.8941699,5.6349887,,3,67.0
12873954315,50.8936218,5.63454,,3,66.0
12873954316,50.8932929,5.6347578,,3,66.0
12873954317,50.8934426,5.6352012,,3,66.0
12873954320,50.8934396,5.6346912,,3,66.0
12873954321,50.8934741,5.6351803,,3,66.0
12959309377,50.84965,5.6358806,,3,55.0
13061524290,50.9277285,5.6876363,,1,41.0
13061524291,50.9276895,5.6879155,,1,41.0
13061526884,50.9309569,5.6888862,,3,41.0
13061526885,50.930924,5.6890646,,3,41.0
13061526894,50.9300781,5.6886256,,3,41.0
13061707031,50.9259444,5.6845343,turning_circle,1,44.0
13061707040,50.9204859,5.6851432,,1,45.0
13061707043,50.920494,5.6849795,,1,45.0
13061707044,50.9224583,5.6858792,,1,44.0
13061707047,50.9224581,5.6857037,,1,44.0
13061707048,50.9253002,5.6869443,,1,44.0
13061707051,50.9253114,5.6867742,,1,44.0
13061707052,50.9263151,5.6873821,,1,44.0
13061707053,50.9263524,5.6871279,,1,44.0
13061707054,50.9272072,5.6877294,,1,41.0
13061707055,50.9272505,5.6874344,,1,42.0
13061707100,50.9251727,5.6867652,,3,44.0
13061712202,50.9236256,5.6863391,,1,44.0
13061712203,50.9236564,5.6861298,,1,44.0
13061712204,50.9238709,5.6861643,,1,44.0
13061712205,50.9238467,5.6864621,,1,44.0
13061712212,50.9237025,5.6864145,,1,44.0
13061712216,50.9240559,5.6862127,,1,44.0
13061712232,50.9240656,5.6865057,,1,44.0
13061712233,50.9241024,5.6862731,,1,44.0
13061776892,50.9168486,5.6840354,,3,43.0
13061776911,50.9182013,5.6842734,crossing,4,43.0
13061776912,50.9182204,5.6841529,crossing,4,43.0
13061776913,50.9183345,5.6839455,,1,43.0
13061776914,50.9183813,5.6839376,crossing,4,43.0
13061776915,50.9184375,5.6839194,crossing,4,43.0
13061776916,50.9187153,5.6842903,,1,43.0
13061776917,50.9187064,5.6843666,crossing,4,43.0
13061776918,50.9186933,5.6844678,crossing,4,43.0
13061776919,50.9187326,5.6846898,crossing,4,43.0
13061776921,50.9186664,5.6846289,,3,43.0
13061776923,50.9186049,5.6846525,crossing,4,43.0
13061776924,50.9185511,5.684694,crossing,4,43.0
13061776925,50.9185107,5.6847309,,1,43.0
13061834664,50.9089949,5.680951,,1,47.0
13061834665,50.9090297,5.6806944,,1,47.0
13061834666,50.9087093,5.6808537,,1,47.0
13061834667,50.90875,5.6805914,,1,47.0
13061834694,50.9106698,5.681581,,1,45.0
13061834695,50.9107173,5.6812788,,1,45.0
13061834696,50.9110773,5.6814096,,1,45.0
13061834697,50.9110359,5.68172,,1,45.0
13061909072,50.8993549,5.6772771,,3,51.0
13061909080,50.8989076,5.6769464,,3,52.0
13061909206,50.901242,5.6780706,,1,50.0
13061909207,50.9012804,5.6778005,,1,50.0
13061909261,50.9055671,5.6798384,,1,46.0
13061909262,50.905959,5.6794895,,1,46.0
13061909263,50.9059053,5.6798301,,1,46.0
13061909264,50.9056599,5.6792548,,1,46.0
13061909265,50.9058806,5.6793448,,1,46.0
13061909266,50.9054934,5.679694,,1,46.0
13061909267,50.905543,5.6793346,,1,46.0
13062198329,50.8833555,5.6363702,,4,65.0
13062198336,50.8832576,5.63628,,3,72.0
13062198526,50.8835472,5.6362401,crossing,4,65.0
13062198527,50.8835516,5.6362009,,1,65.0
13062198533,50.8835863,5.6371197,crossing,4,65.0
13062198540,50.8832753,5.6368467,crossing,4,72.0
13062198549,50.8837914,5.6367253,crossing,4,65.0
13063970249,50.8790737,5.6282486,,3,76.0
13063970250,50.8789769,5.6287058,,3,76.0
13063970251,50.8786996,5.6285563,,3,76.0
13063970252,50.8787908,5.6280885,,3,76.0
13063970253,50.8787366,5.6280584,,1,76.0
13063970257,50.8788339,5.6286281,,4,76.0
13063970258,50.8783199,5.6283534,,1,76.0
13063970259,50.8789342,5.6281684,,3,76.0
13144711728,50.8805121,5.6782556,,4,45.0
13176588989,50.894016,5.632785,,1,68.0
13176588990,50.8941743,5.6332727,,1,68.0
13192415045,50.863441,5.6249685,crossing,3,72.0
13192415046,50.8633417,5.6249717,,4,72.0
13192415047,50.8632497,5.6249759,crossing,3,72.0
13192415055,50.8635279,5.6249665,,3,72.0
13192447748,50.8684945,5.6249102,,3,81.0
13192447753,50.8703772,5.6248171,,1,81.0
13192447754,50.8703726,5.6250364,,1,81.0
13192447755,50.8703748,5.624974,crossing,4,81.0
13192447756,50.8703776,5.6248776,crossing,4,81.0
13192517934,50.8603186,5.624485,,3,73.0
13193359470,50.8921185,5.6563933,,3,55.0
13193359475,50.8919603,5.656524,,3,55.0
13193359480,50.8918781,5.656257,,3,55.0
13193365572,50.8920892,5.6567497,,1,55.0
13193365573,50.892215,5.6568946,,1,55.0
13193365574,50.8921686,5.6574967,,1,55.0
13193365575,50.8920434,5.6575954,,1,55.0
13193365576,50.8919107,5.657596,,1,55.0
13193365577,50.8917501,5.657418,,1,55.0
13255569948,50.8886676,5.6477962,,1,65.0
13255569951,50.8874532,5.6477499,,3,68.0
13260842341,50.8709672,5.6249977,,3,82.0
13274060856,50.9094221,5.6247203,,3,106.0
13274060860,50.910181,5.626994,,3,103.0
13274177282,50.8995997,5.6410492,,3,66.0
13274574189,50.882271,5.6733729,,1,54.0
13274574190,50.8822719,5.6731527,,1,54.0
13274574191,50.8825928,5.6731698,,1,54.0
13318049662,50.8979381,5.6214285,,3,79.0
13318049665,50.8998945,5.624908,,3,77.0
13319513444,50.9155025,5.6928726,,1,43.0
13319513456,50.9152434,5.6933353,,1,43.0
13319513458,50.9154104,5.6927023,,3,43.0
13319513460,50.9158793,5.6917635,,3,43.0
13319538552,50.9170181,5.6970528,,1,42.0
13319538558,50.9172257,5.697138,,3,42.0
13319538559,50.9176188,5.6954925,,3,44.0
13319604120,50.9247889,5.7039852,,3,46.0
13319604123,50.9247957,5.7041187,,3,46.0
13319604125,50.924807,5.7043428,,3,44.0
13319604127,50.9246158,5.7038576,,3,46.0
13319604128,50.9246791,5.7043614,,3,44.0
13319635197,50.9246756,5.7039081,,1,46.0
13319635198,50.9246188,5.7039152,,3,46.0
13319635199,50.9246402,5.7043724,,3,44.0
13319648194,50.9245614,5.7031502,,1,46.0
13319662001,50.9246276,5.7040846,,3,46.0
13352998496,50.9262251,5.620919,,3,101.0
13355215211,50.8876925,5.6700132,,4,57.0
13355215213,50.8873605,5.670305,,3,58.0
13355254555,50.9272487,5.6216513,,1,100.0
13355254556,50.9269318,5.621905,,3,101.0
13355316664,50.9262746,5.6213329,,3,101.0
13355358848,50.9219951,5.6625323,,3,55.0
13355416464,50.9352278,5.6643987,,4,50.0
13355416465,50.9370423,5.6638934,,1,50.0
13355806970,50.9250367,5.7035434,,3,41.0
13355873825,50.9256482,5.7001996,,3,41.0
13355873826,50.9255014,5.7001754,,1,41.0
13381529869,50.8914706,5.6609175,,3,52.0
13381529870,50.8914296,5.6609255,,1,52.0
13381529877,50.8918482,5.6612688,,3,53.0
13431040780,50.8652515,5.6306166,,3,73.0
13433377349,50.9288606,5.6917521,,3,41.0
13433377350,50.9300128,5.692589,,1,39.0
13434231991,50.9145528,5.685131,,3,45.0
13434231996,50.9148661,5.6855446,,3,44.0
13434296181,50.9070787,5.6878204,,1,47.0
13434296190,50.9073772,5.6873211,,1,48.0
13434296191,50.9073866,5.6871169,,3,48.0
13434688289,50.8673672,5.6465677,,1,63.0
13434688293,50.866908,5.6472302,,3,63.0
13434712501,50.8696452,5.6470048,,3,64.0
13434712502,50.8681158,5.6474662,,1,63.0
13434712509,50.8689854,5.6478665,,3,64.0
13503340158,50.92233,5.6971192,,3,44.0
13503340161,50.9225098,5.6971059,,1,44.0
13596135493,50.9163709,5.6755953,,3,50.0
13596135498,50.9162405,5.6758971,,3,50.0
13596135499,50.9138821,5.6741086,,1,51.0
13596192303,50.9138966,5.6740927,,1,51.0
13596192313,50.9150929,5.6716744,,3,48.0
13596192314,50.9157957,5.671804,,3,48.0
13596192317,50.9162345,5.6722718,,3,48.0
13596192319,50.9175449,5.6733451,,1,46.0
13596192320,50.917963,5.6772914,,3,45.0
13596192325,50.9185137,5.6775998,,1,45.0
