osmid,y,x,street_count,elevation,highway,ref
612937244,50.8578167,5.7099143,3,49.0,,
612937247,50.8577746,5.7109443,3,48.0,,
613386017,50.8668593,5.7044996,1,47.0,turning_circle,
614233550,50.8533251,5.7183986,3,49.0,,
614714466,50.8422182,5.6916818,3,53.0,,
617830217,50.8431903,5.6422838,3,89.0,,
618628852,50.8518971,5.6970938,5,45.0,,
649595120,50.8256653,5.6947494,1,87.0,,
649633063,50.8255229,5.6956054,3,87.0,,
649643858,50.8259367,5.696749,3,46.0,,
658437619,50.8278788,5.7249925,3,63.0,,
661104877,50.8164228,5.7242844,3,55.0,,
661104903,50.8167518,5.7240761,1,55.0,,
661146301,50.8564229,5.6872144,4,47.0,,
661146312,50.8551788,5.6900198,3,50.0,,
671767265,50.8675905,5.7159541,4,45.0,,
680381658,50.8389751,5.7162147,3,49.0,,
680381740,50.8385312,5.7168971,1,48.0,,
688663609,50.8465082,5.6653329,3,82.0,,
688663880,50.8467601,5.6663187,4,82.0,,
688664123,50.8464249,5.6650712,4,82.0,,
688818431,50.8617927,5.7142007,3,47.0,,
688818452,50.8619947,5.7143577,3,47.0,,
688818476,50.8619771,5.7141214,3,47.0,,
688818509,50.8621778,5.7133844,3,47.0,,
688818612,50.8622897,5.7140712,3,47.0,,
688948410,50.8602602,5.7100616,3,48.0,,
693093361,50.8173015,5.7273685,4,56.0,,
693093520,50.8240774,5.7285396,3,63.0,,
693093523,50.8240977,5.7284216,3,63.0,,
693093578,50.8225746,5.7287488,1,61.0,,
693111163,50.8269848,5.729237,1,63.0,,
693111186,50.8262231,5.7293636,3,63.0,,
693111188,50.8262292,5.7290461,4,64.0,,
693111189,50.8262391,5.7288375,3,64.0,,
693124611,50.8245427,5.7278756,4,63.0,,
693124691,50.8245107,5.7287303,4,63.0,,
696345251,50.8257551,5.72895,1,64.0,,
697041736,50.8634015,5.7123873,3,46.0,,
697041755,50.8914379,5.7142079,1,44.0,,
702269604,50.8220012,5.7254187,3,62.0,,
702269606,50.8226132,5.7244058,3,60.0,,
702269617,50.8227299,5.7278515,4,61.0,,
702269627,50.8222873,5.7255808,4,62.0,,
702269633,50.8233298,5.7282524,3,63.0,,
702269649,50.8228321,5.7240261,3,60.0,,
702277566,50.823063,5.7278729,3,63.0,,
702280486,50.8290936,5.7275087,3,64.0,,
702280488,50.8292473,5.7281967,3,62.0,,
702280489,50.8292002,5.7262978,3,60.0,,
702280492,50.8252215,5.7291411,1,64.0,,
702280493,50.8294028,5.7279359,3,62.0,,
702394452,50.8277847,5.7208544,4,63.0,,
702406462,50.8287032,5.7222319,3,63.0,,
702447997,50.8248394,5.7229626,3,61.0,,
702448003,50.8243215,5.7204377,3,57.0,,
702448031,50.8248957,5.7219817,3,60.0,,
702448734,50.8249704,5.720319,4,57.0,,
702462573,50.8254917,5.7214343,3,64.0,,
702462744,50.8268473,5.7213881,1,64.0,,
702473348,50.8311687,5.7242147,1,62.0,,
702500453,50.8258962,5.7202859,3,60.0,,
703434912,50.8283347,5.7252448,3,64.0,,
703434913,50.8278375,5.7251267,3,64.0,,
703445374,50.8313124,5.7276243,3,60.0,,
703445420,50.8309196,5.7247551,3,62.0,,
703448199,50.8292146,5.7249107,3,62.0,,
703448200,50.8283725,5.7246734,3,63.0,,
705237542,50.8285919,5.7252895,3,64.0,,
708237106,50.8138206,5.7066736,3,49.0,,
708237107,50.8139479,5.7063427,1,49.0,,
709315386,50.8325777,5.7069718,3,48.0,,
713424385,50.8145117,5.6899368,3,131.0,,
713430816,50.8154889,5.6813877,3,68.0,,
713430910,50.8194871,5.680734,1,71.0,,
713437307,50.8130889,5.6851977,3,111.0,,
713455298,50.8237788,5.6762506,3,96.0,,
713455331,50.8224485,5.6770575,3,80.0,,
713455367,50.815432,5.6939391,3,50.0,,
713455505,50.8154739,5.6937178,3,88.0,,
713846287,50.8524709,5.7036521,3,47.0,,
713846298,50.8531461,5.7029046,3,47.0,,
714031874,50.8496271,5.7017211,3,53.0,,
715469506,50.8452227,5.6928944,3,49.0,,
715469508,50.8453278,5.692983,3,49.0,,
715469513,50.8455268,5.6930218,1,49.0,,
715501322,50.8461316,5.6922067,3,55.0,,
715508512,50.8458405,5.6928358,1,55.0,,
715524938,50.8452455,5.6932935,3,49.0,,
715524977,50.8449808,5.6933928,3,49.0,,
715542788,50.8468799,5.6952241,3,51.0,,
715549988,50.846606,5.6948266,1,51.0,,
715566840,50.8440167,5.6952599,3,50.0,,
715608720,50.8469909,5.6864454,1,58.0,,
715632111,50.8468061,5.6860583,1,58.0,,
715646338,50.8454633,5.6851738,1,60.0,,
715666320,50.8455253,5.6870091,3,54.0,,
715666324,50.8454868,5.6868524,3,54.0,,
715666341,50.8452932,5.6869662,3,54.0,,
715666344,50.8452339,5.6868909,3,54.0,,
715666359,50.8451064,5.6869493,3,54.0,,
715748999,50.8539631,5.6900129,3,53.0,,
715749013,50.8535524,5.690901,3,53.0,,
715749019,50.8531571,5.6913211,3,53.0,,
715749038,50.8535587,5.6906784,1,53.0,,
715764546,50.8549798,5.6906993,3,50.0,,
715764547,50.8548621,5.6915804,3,50.0,,
715764548,50.8546364,5.6915419,4,50.0,,
715785081,50.8549287,5.6915535,3,50.0,,
715785085,50.8550738,5.691599,3,50.0,,
715786594,50.8550632,5.6918674,1,49.0,,
715800230,50.8551906,5.6935739,3,49.0,,
715800246,50.8541367,5.6938472,1,47.0,,
715800263,50.8541783,5.6939785,1,49.0,,
715800267,50.8543948,5.6939852,1,49.0,,
715806897,50.8578523,5.6909458,4,51.0,,
716755665,50.8268564,5.72101,3,64.0,,
716755683,50.8267175,5.7210047,3,64.0,,
719210509,50.8551576,5.6907124,3,50.0,,
720754489,50.8466405,5.6935207,1,55.0,,
724394398,50.8373723,5.7163821,3,56.0,,
724394414,50.8372708,5.7163871,1,56.0,,
724398709,50.8379807,5.716285,3,49.0,,
724398716,50.8379817,5.7163993,1,49.0,,
724407285,50.8383648,5.7166295,3,49.0,,
724407286,50.8383881,5.7162715,4,49.0,,
724435985,50.8410772,5.7144863,3,51.0,,
724436000,50.841096,5.7145266,1,51.0,,
724480174,50.842111,5.7144345,3,48.0,,
724480194,50.8416434,5.7142292,1,51.0,,
724490910,50.841697,5.7157968,1,51.0,,
724490950,50.8417852,5.7135804,3,48.0,,
724490963,50.8420559,5.713268,3,48.0,,
724520022,50.8430275,5.7117039,3,47.0,,
724520025,50.8432253,5.7113305,3,47.0,,
724520059,50.8431369,5.7118317,3,47.0,,
724520075,50.8427872,5.7124803,1,47.0,,
724541298,50.8401199,5.7030311,3,50.0,,
724541303,50.8404748,5.7029753,3,50.0,,
724541344,50.8401865,5.7040346,1,50.0,,
724541353,50.8403755,5.7035967,1,50.0,,
724554764,50.8395418,5.7025911,4,49.0,,
724554777,50.8389857,5.7022537,3,49.0,,
724554783,50.8387418,5.7027854,4,49.0,,
724554805,50.8383575,5.7028689,3,49.0,,
724554809,50.8383357,5.7024617,1,49.0,,
724568058,50.8361869,5.7026367,1,47.0,,
724568339,50.8374065,5.7029174,3,47.0,,
726826185,50.8430751,5.7119506,1,47.0,,
727382094,50.843061,5.6937676,3,51.0,,
727382095,50.8431514,5.6941809,1,51.0,,
727415673,50.8454065,5.6870709,3,54.0,,
727415685,50.8452996,5.6872007,3,54.0,,
727415691,50.8450348,5.6866212,1,54.0,,
727419363,50.845011,5.6866855,3,54.0,,
727447297,50.8373503,5.7214923,3,48.0,,
727447298,50.8372141,5.7220804,1,48.0,,
727447299,50.8371023,5.721363,3,48.0,,
727456630,50.8330488,5.7198959,3,50.0,,
727456631,50.8329706,5.7201591,1,50.0,,
729931975,50.8517241,5.7379493,1,55.0,,
745939415,50.811544,5.712162,3,48.0,,
747194333,50.8680146,5.7399583,3,54.0,,
761215779,50.8625754,5.6480217,3,71.0,,
761635732,50.808259,5.7114016,1,49.0,,
762121077,50.8490904,5.6694817,4,74.0,,
762121090,50.8490506,5.6693417,3,74.0,,
762121188,50.848942,5.6711486,3,74.0,,
765260911,50.8514793,5.6940087,4,47.0,,
765260913,50.8521397,5.6937185,4,54.0,,
765662442,50.8128028,5.6799862,3,99.0,,
765674112,50.8188204,5.6638781,3,113.0,,
765674140,50.8123804,5.6877607,3,112.0,,
765674157,50.8120283,5.6876954,4,112.0,,
765674177,50.8192808,5.664313,3,113.0,,
765674187,50.8186804,5.6633453,4,96.0,,
765674218,50.819919,5.6630681,3,113.0,,
772958240,50.8708074,5.7490682,3,72.0,,
775374957,50.8433134,5.729634,3,57.0,,
775884008,50.8489146,5.7207837,1,51.0,,
779700570,50.8604265,5.6509794,3,65.0,,
779700623,50.8606895,5.6516138,3,65.0,,
779700638,50.8601658,5.6503538,3,62.0,,
779700652,50.8599036,5.6497247,3,63.0,,
779700704,50.8610197,5.6522108,3,63.0,,
779739153,50.8595048,5.6492678,1,63.0,,
779739163,50.8594879,5.6494732,4,63.0,,
779739166,50.8598599,5.6503521,4,62.0,,
779801988,50.8614281,5.6496481,4,67.0,crossing,
791009851,50.8199851,5.6661134,3,100.0,,
792051238,50.8233223,5.6654623,3,73.0,,
792051239,50.8283066,5.6747194,3,60.0,,
792051245,50.8295865,5.675047,1,56.0,,
792335763,50.8428177,5.7191987,4,48.0,crossing,
792349052,50.8255501,5.6951815,3,87.0,,
792349241,50.8238884,5.6964005,3,45.0,,
792349261,50.8243197,5.6966308,3,45.0,,
792349268,50.8244855,5.6964421,4,45.0,,
792349375,50.8220564,5.6965475,3,51.0,,
792349380,50.8222849,5.6965332,3,51.0,,
792349463,50.8220491,5.6963425,5,51.0,,
792351015,50.8289984,5.6660131,3,75.0,,
792351490,50.8230363,5.6615306,4,105.0,,
792364451,50.8336179,5.6821902,3,79.0,,
792364463,50.8329139,5.6817519,3,90.0,,
792364507,50.8338209,5.684569,3,95.0,,
792364513,50.8337648,5.6843604,4,95.0,,
792364515,50.8337349,5.6842607,3,95.0,,
792364526,50.8328724,5.6832385,4,90.0,,
792364567,50.8324715,5.6847666,3,99.0,,
792364632,50.8344955,5.6840421,3,95.0,,
792364687,50.8316798,5.6884454,4,89.0,,
792364715,50.8334198,5.6846716,3,95.0,,
792392488,50.820812,5.6791304,3,87.0,,
792392577,50.8226138,5.6783365,3,104.0,,
792392578,50.8226135,5.678365,1,104.0,,
792392602,50.830782,5.6770457,3,56.0,,
792392785,50.8251539,5.67635,3,79.0,,
809948333,50.8346707,5.6876958,1,68.0,,B430
809948459,50.8323591,5.6811352,1,70.0,,B250
815572907,50.8785752,5.7024765,1,46.0,,
819568622,50.8511317,5.6809421,3,62.0,,
819568625,50.8509349,5.6812831,3,60.0,,
822545671,50.8353142,5.6853196,3,95.0,,
826568314,50.885886,5.7048152,1,40.0,,
837197230,50.8506995,5.6944471,3,47.0,,
838623776,50.8487463,5.7182215,1,52.0,,
838623787,50.8469497,5.71842,3,49.0,,
838623791,50.8482188,5.7187287,4,52.0,,
838644121,50.8429973,5.7200339,3,48.0,,
838644139,50.8428542,5.7209929,3,48.0,,
840167291,50.8423399,5.7198413,3,48.0,,
840167295,50.8423619,5.7200217,3,48.0,,
840177526,50.8424879,5.7197822,4,48.0,,
840177527,50.8424874,5.7195913,1,48.0,,
840177532,50.8426405,5.7197821,3,48.0,,
840177537,50.8427973,5.7197836,3,48.0,,
840177539,50.8427986,5.7193049,1,48.0,,
840177541,50.8415784,5.7191401,3,48.0,,
840177542,50.841576,5.7193275,3,48.0,,
840177562,50.8424858,5.7200291,4,48.0,,
840177564,50.8426395,5.7200312,3,48.0,,
840177566,50.8427949,5.7200325,3,48.0,,
840177577,50.8423314,5.7203199,1,48.0,,
840177584,50.842795,5.7204566,1,48.0,,
840177589,50.8426396,5.7204526,1,48.0,,
840177595,50.842485,5.720453,1,48.0,,
840181032,50.8410409,5.7210267,3,50.0,,
840182415,50.8422777,5.719325,3,48.0,,
840182416,50.8423073,5.7193244,3,48.0,,
840182421,50.8423037,5.7196782,3,48.0,,
840182423,50.8423348,5.7193237,3,48.0,,
840182427,50.8423089,5.7191576,3,48.0,,
840195245,50.8433982,5.7201491,3,48.0,,
840195298,50.8427076,5.7214016,3,48.0,,
840195300,50.8427632,5.7212508,3,48.0,,
840195322,50.8430364,5.7216822,3,48.0,,
840195331,50.8437699,5.7205542,3,52.0,,
840195335,50.8433989,5.7205548,3,48.0,,
840214807,50.8442936,5.72392,4,51.0,,
840214821,50.8444797,5.7239515,1,51.0,,
840228637,50.8441997,5.7229951,3,51.0,,
840228641,50.8441321,5.7237063,3,51.0,,
840228646,50.8441994,5.7239044,3,51.0,,
840228650,50.8440985,5.7240804,3,51.0,,
840228652,50.8439789,5.7240569,1,51.0,,
840228655,50.844011,5.7236804,1,51.0,,
840228676,50.8441453,5.7247419,3,51.0,,
840228696,50.8441572,5.7253968,3,50.0,,
840228698,50.8439819,5.7253552,3,50.0,,
840403016,50.8448928,5.7269135,1,50.0,,
840403029,50.8453604,5.7258209,3,50.0,,
840404634,50.8447946,5.7237081,3,51.0,,
840411626,50.8457373,5.7219251,1,50.0,,
840421179,50.8449283,5.7197374,1,52.0,,
840422526,50.8452291,5.7216347,1,50.0,,
840430452,50.8460598,5.7198597,3,50.0,,
840430503,50.8459591,5.7200556,1,50.0,,
840479263,50.8466932,5.7181689,3,49.0,,
840479289,50.8461087,5.7187003,3,49.0,,
840479291,50.846795,5.7184292,3,49.0,,
840612603,50.8436714,5.6820994,1,54.0,,
840614110,50.8441488,5.6801485,1,63.0,,
840614111,50.8440092,5.6795875,1,63.0,,
840618093,50.8439064,5.6790544,1,64.0,,
840868375,50.8603718,5.6704153,3,72.0,,
841890126,50.8397521,5.7092124,3,49.0,,
842072743,50.8364097,5.728793,3,59.0,crossing,
842656721,50.8460031,5.7167826,3,49.0,,
842656722,50.8455278,5.7171169,4,52.0,,
842656727,50.8454687,5.7171246,3,52.0,,
842656731,50.8460887,5.7172167,3,49.0,,
842656739,50.8458965,5.7171487,4,49.0,,
842656766,50.8459726,5.7180364,3,49.0,,
842656776,50.845897,5.7181077,1,49.0,,
842656814,50.8464115,5.7168368,3,49.0,,
842656849,50.8464467,5.7165169,4,49.0,,
842656850,50.8468987,5.7168481,1,49.0,,
842656857,50.8468567,5.7169147,4,49.0,,
842656900,50.8466896,5.7170953,3,49.0,,
842656909,50.8461872,5.7178176,3,49.0,,
842656949,50.8463651,5.7180713,3,49.0,,
842657013,50.8471308,5.7177638,1,49.0,,
842657015,50.846798,5.7177084,3,49.0,,
842657018,50.8470606,5.7177516,4,49.0,,
842657025,50.8460434,5.7186218,3,49.0,,
842657039,50.8473228,5.7186164,3,49.0,,
843885792,50.8481034,5.7182598,1,52.0,,
843943480,50.8430392,5.7220388,1,48.0,,
843943489,50.8444594,5.7182421,1,52.0,,
843943501,50.8446888,5.7182591,3,52.0,,
843943529,50.8446925,5.7181419,1,52.0,,
843943534,50.8431836,5.7220362,1,48.0,,
843943554,50.8433202,5.721999,1,48.0,,
843943558,50.8429674,5.7211968,1,48.0,,
843943566,50.8453819,5.718562,1,52.0,,
843943587,50.8431829,5.7216812,3,48.0,,
843943611,50.8446814,5.7185012,3,52.0,,
843943623,50.8433185,5.7217264,3,48.0,,
843943655,50.8443906,5.718475,1,52.0,,
843943658,50.8429652,5.7216388,3,48.0,,
843943663,50.8451063,5.7183362,1,52.0,,
843943676,50.8450735,5.718535,3,52.0,,
845926375,50.8427944,5.7042267,3,48.0,,
846047648,50.8170735,5.727854,3,56.0,,
876290548,50.8406033,5.7013906,1,48.0,,
877484649,50.8573123,5.7297521,3,53.0,,
880573678,50.8563407,5.7177445,3,48.0,,
880573701,50.8562221,5.7176529,3,48.0,,
889528653,50.840343,5.7219486,3,50.0,,
894128189,50.8391679,5.733411,4,61.0,,
894162365,50.8334201,5.7133613,3,53.0,,
894164438,50.8517258,5.6939636,4,47.0,,
894176708,50.8812511,5.6822905,3,42.0,,
899053082,50.822737,5.70413,1,45.0,,
906985056,50.8437208,5.7413718,3,59.0,,
906985057,50.8462226,5.7421515,3,60.0,,
913952653,50.8304924,5.7029974,3,48.0,,
913980158,50.829111,5.7228643,3,63.0,,
913994152,50.8304176,5.7208963,3,62.0,,
913994159,50.8298902,5.7208026,3,58.0,,
914049731,50.8320284,5.7306468,3,60.0,,
914049734,50.8321621,5.732792,1,62.0,,
914049737,50.8318363,5.731493,3,62.0,,
914051217,50.8326838,5.7330416,1,62.0,,
916869985,50.8285945,5.7296936,1,63.0,,
